date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-11-14,-0.1051,0.1453,2063.5,2334.8,2537.3,0.0,20000
2016-12-14,-0.0794,0.9554,2048.8,2270.1,2431.6,0.0,20000
2016-12-14,-0.076,0.926,2063.0,2281.5,2446.2,0.0,20000
2017-05-23,-0.0943,0.0003,2968.4,3275.2,3474.4,0.0,20000
2017-07-27,-0.1205,0.0021,2429.5,2744.5,3074.4,0.0,20000
2017-09-20,-0.1143,0.0233,2252.2,2543.2,2805.4,0.0,20000
2017-09-20,-0.121,0.0121,2240.3,2542.8,2826.9,0.0,20000
2017-10-30,-0.1151,0.0576,2089.0,2388.7,2600.2,0.0,20000
2017-11-04,-0.1243,0.0584,2028.6,2330.2,2569.9,0.003,20000
2017-11-04,-0.1147,0.0588,2052.3,2340.5,2574.7,0.0044,20000
2017-11-24,-0.0902,0.6835,2061.7,2296.4,2486.8,0.0,20000
2017-11-24,-0.0889,0.6134,2072.7,2307.5,2501.5,0.0042,20000
2017-12-29,-0.0245,1.5432,4452.6,4561.8,4563.0,0.0,20000
2018-01-03,-0.0425,0.5054,4277.9,4425.4,4437.7,0.0121,20000
2018-02-02,-0.0757,0.5283,2666.2,2889.2,3039.8,0.0,20000
2018-02-07,NaN,NaN,NaN,NaN,NaN,0.9326,0
2018-03-19,-0.0894,0.0097,2894.2,3181.1,3357.2,0.0,20000
2018-03-19,-0.0906,0.0086,2870.4,3159.5,3343.0,0.0,20000
2018-06-02,-0.1005,0.0011,2880.3,3204.7,3456.0,0.0,20000
2018-06-07,-0.1101,0.0,2718.7,3079.2,3344.5,0.0,20000
2018-06-07,-0.1105,0.0,2716.7,3074.1,3345.4,0.0,20000
2018-10-30,-0.101,0.0605,2373.5,2650.2,2861.9,0.0033,20000
2018-10-30,-0.1011,0.0562,2351.1,2626.6,2844.2,0.0042,20000
2018-11-24,-0.0743,0.34,2453.1,2676.0,2800.5,0.0,20000
2018-11-24,-0.075,0.2992,2439.2,2664.8,2796.2,0.0,20000
2018-11-29,-0.0678,0.9964,2328.6,2525.1,2663.3,0.0273,20000
2018-11-29,-0.066,0.9751,2322.6,2516.1,2658.1,0.016,20000
2018-12-04,-0.0708,0.9515,2217.3,2433.2,2563.5,0.0124,20000
2018-12-04,-0.0691,0.9839,2222.8,2438.2,2571.6,0.0,20000
2018-12-14,-0.1098,0.0802,3260.8,3604.1,3847.3,0.5392,20000
2018-12-14,-0.0552,1.1981,2769.2,2959.2,3070.5,0.0013,20000
2018-12-19,NaN,NaN,NaN,NaN,NaN,0.9814,0
2018-12-19,NaN,NaN,NaN,NaN,NaN,0.98,0
2018-12-19,NaN,NaN,NaN,NaN,NaN,0.9812,0
2018-12-19,NaN,NaN,NaN,NaN,NaN,0.9792,0
2018-12-24,-0.1725,0.0849,2811.1,3275.8,3599.2,0.7503,20000
2018-12-24,-0.1538,0.0732,2934.1,3388.2,3718.8,0.7579,20000
2018-12-29,-0.0668,1.1841,2284.9,2484.9,2623.1,0.0004,20000
2018-12-29,-0.0633,1.255,2287.3,2483.7,2624.3,0.0015,20000
2019-01-03,-0.108,0.4119,3340.2,3711.8,4010.4,0.5863,20000
2019-01-03,-0.0998,0.4173,3412.4,3766.6,4059.0,0.5735,20000
2019-01-08,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-01-08,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-01-13,NaN,NaN,NaN,NaN,NaN,0.9987,0
2019-01-13,NaN,NaN,NaN,NaN,NaN,0.9986,0
2019-01-23,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-01-23,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-01-28,-0.0207,0.8082,5204.1,5334.4,5317.3,0.0035,20000
2019-01-28,-0.0202,0.6742,5350.5,5484.5,5467.5,0.0036,20000
2019-02-02,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-02,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-07,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-07,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-12,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-12,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-17,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-17,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-22,NaN,NaN,NaN,NaN,NaN,0.8719,0
2019-02-22,NaN,NaN,NaN,NaN,NaN,0.908,0
2019-02-27,-0.0659,0.0,6364.3,6830.7,7127.9,0.7892,20000
2019-02-27,-0.0718,0.0,6393.6,6908.5,7254.2,0.7728,20000
2019-03-04,NaN,NaN,NaN,NaN,NaN,0.9985,0
2019-03-04,NaN,NaN,NaN,NaN,NaN,0.9991,0
2019-03-09,-0.0585,0.0001,5506.5,5841.4,5954.1,0.614,20000
2019-03-09,-0.0569,0.0001,5701.3,6038.1,6142.9,0.5788,20000
2019-03-14,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-03-14,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-03-19,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-03-19,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-03-24,NaN,NaN,NaN,NaN,NaN,0.8713,0
2019-03-24,NaN,NaN,NaN,NaN,NaN,0.86,0
2019-03-29,NaN,NaN,NaN,NaN,NaN,0.9999,0
2019-03-29,NaN,NaN,NaN,NaN,NaN,0.9999,0
2019-04-03,-0.0736,0.0499,3213.9,3468.1,3558.7,0.0,20000
2019-04-03,-0.0754,0.0422,3216.8,3472.6,3568.5,0.0,20000
2019-04-08,NaN,NaN,NaN,NaN,NaN,0.9979,0
2019-04-08,NaN,NaN,NaN,NaN,NaN,0.9977,0
2019-04-13,NaN,NaN,NaN,NaN,NaN,0.9951,0
2019-04-13,NaN,NaN,NaN,NaN,NaN,0.9942,0
2019-04-18,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-04-18,NaN,NaN,NaN,NaN,NaN,1.0,0
