date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2016-01-03,-14.557,-20.4387,-9.4936,ASCENDING,106
2016-01-09,-14.8315,-17.1172,-10.5898,ASCENDING,1
2016-01-20,-13.6293,-20.6746,-9.0998,DESCENDING,76
2016-01-26,-13.534,-19.1273,-10.3821,DESCENDING,153
2016-02-07,-12.8281,-20.1272,-9.8299,DESCENDING,138
2016-02-14,-12.7057,-21.0521,-10.6395,ASCENDING,124
2016-02-27,-12.5007,-20.0898,-10.6037,DESCENDING,93
2016-03-05,-11.7765,-19.8522,-10.7995,ASCENDING,163
2016-03-11,-10.8365,-19.0875,-10.3837,ASCENDING,148
2016-03-18,-15.0894,-20.5257,-11.557,DESCENDING,131
2016-03-25,-14.4927,-20.5436,-9.9495,ASCENDING,122
2016-03-30,-13.7207,-20.934,-9.7437,ASCENDING,110
2016-04-05,-13.2154,-19.5404,-10.9024,DESCENDING,69
2016-04-23,-11.9736,-21.302,-11.0911,DESCENDING,18
2016-04-29,-13.6904,-21.2575,-10.7134,ASCENDING,164
2016-05-04,-13.6817,-19.084,-9.9774,DESCENDING,97
2016-05-17,-14.2939,-21.1112,-8.7329,DESCENDING,139
2016-05-23,-13.1261,-20.5658,-11.2696,ASCENDING,132
2016-05-29,-14.007,-18.7259,-10.0,DESCENDING,44
2016-06-05,-15.4216,-20.9114,-11.3108,ASCENDING,133
2016-06-12,-14.2335,-21.0971,-10.537,DESCENDING,160
2016-06-18,-13.306,-19.6644,-11.0458,ASCENDING,133
2016-06-23,-14.3823,-19.7547,-12.0964,DESCENDING,164
2016-06-29,-14.8872,-21.0523,-11.2374,ASCENDING,15
2016-07-05,-12.7043,-20.8197,-10.3956,DESCENDING,108
2016-07-11,-12.2143,-19.3136,-10.9626,ASCENDING,138
2016-07-17,-13.2052,-19.7079,-10.5323,ASCENDING,95
2016-07-24,-14.9004,-20.8369,-11.407,DESCENDING,108
2016-08-04,-12.6888,-19.5323,-9.8202,ASCENDING,165
2016-08-11,-13.8444,-21.6501,-9.3592,DESCENDING,149
2016-08-16,-13.771,-22.429,-10.1044,ASCENDING,29
2016-08-23,-12.9979,-21.1231,-8.4455,DESCENDING,125
2016-09-05,-13.5183,-22.1207,-9.6487,ASCENDING,86
2016-09-11,-15.154,-22.4023,-10.2243,ASCENDING,135
2016-09-18,-13.9439,-19.732,-11.2688,ASCENDING,161
2016-09-23,-11.7872,-21.6878,-10.6702,DESCENDING,121
2016-09-29,-11.1425,-20.242,-9.749,ASCENDING,98
2016-10-05,-13.527,-20.0807,-9.2457,DESCENDING,107
2016-10-11,-14.6151,-19.2793,-9.139,DESCENDING,127
2016-10-17,-16.1324,-20.1558,-9.2716,DESCENDING,135
2016-10-22,-14.3881,-20.3,-11.9105,ASCENDING,19
2016-10-27,-14.7927,-20.5087,-9.9067,DESCENDING,33
2016-11-02,-14.4806,-18.1641,-9.8283,ASCENDING,8
2016-11-07,-12.6581,-20.3894,-12.186,ASCENDING,118
2016-11-14,-12.2919,-22.7451,-9.8704,ASCENDING,111
2016-11-19,-13.717,-19.2874,-11.1664,ASCENDING,80
2016-12-01,-13.9524,-21.1454,-11.473,ASCENDING,47
2016-12-07,-13.7291,-20.045,-9.8051,ASCENDING,142
2016-12-13,-12.7416,-19.5588,-10.7802,ASCENDING,126
2016-12-18,-16.8228,-17.776,-9.6198,ASCENDING,69
2016-12-24,-15.0457,-19.8843,-10.6379,ASCENDING,124
2016-12-30,-11.248,-20.8194,-10.7141,ASCENDING,101
2017-01-05,-15.0688,-20.9075,-9.8192,ASCENDING,24
2017-01-11,-14.1709,-21.2801,-10.1994,ASCENDING,100
2017-01-18,-13.2284,-18.7612,-9.5852,DESCENDING,42
2017-01-25,-12.882,-20.2645,-10.084,ASCENDING,42
2017-01-31,-13.0498,-21.4585,-11.2581,DESCENDING,24
2017-02-06,-13.7134,-18.6008,-9.1845,DESCENDING,87
2017-02-13,-12.6262,-18.9072,-8.6165,ASCENDING,70
2017-02-19,-13.023,-19.2383,-11.3517,DESCENDING,144
2017-02-25,-14.294,-18.943,-8.4463,DESCENDING,29
2017-03-04,-16.629,-21.8393,-9.9164,ASCENDING,106
2017-03-10,-14.4746,-19.6773,-9.5843,DESCENDING,18
2017-03-16,-12.9852,-19.7729,-10.7894,ASCENDING,162
2017-03-22,-12.7688,-18.3699,-10.7834,ASCENDING,141
2017-03-27,-13.5694,-21.2817,-8.4385,DESCENDING,138
2017-04-02,-13.3438,-22.4702,-9.894,DESCENDING,173
2017-04-08,-13.8631,-22.8596,-11.51,ASCENDING,54
2017-04-14,-13.2731,-22.9639,-10.6367,DESCENDING,152
2017-04-19,-14.7269,-17.6244,-10.2982,DESCENDING,41
2017-04-26,-13.0622,-19.1995,-10.5873,ASCENDING,139
2017-05-03,-13.082,-20.3967,-10.1453,DESCENDING,148
2017-05-10,-14.0134,-14.8716,-9.8892,ASCENDING,155
2017-05-17,-15.9475,-22.5916,-9.1538,ASCENDING,17
2017-05-22,-14.8817,-21.2728,-8.5543,DESCENDING,80
2017-06-03,-14.5877,-19.8759,-10.1575,DESCENDING,129
2017-06-09,-14.1862,-20.476,-10.7285,DESCENDING,80
2017-06-15,-13.4698,-22.1681,-11.775,DESCENDING,155
2017-06-20,-15.2902,-20.1163,-10.4972,ASCENDING,77
2017-06-26,-14.3453,-18.9254,-10.8705,ASCENDING,120
2017-07-08,-14.8186,-21.037,-10.08,ASCENDING,35
2017-07-13,-13.232,-17.7107,-10.8159,ASCENDING,92
2017-07-18,-13.355,-19.4761,-9.1553,DESCENDING,11
2017-07-24,-14.9438,-20.3288,-8.2007,DESCENDING,78
2017-07-30,-12.0331,-20.6415,-7.508,ASCENDING,86
2017-08-11,-15.3305,-23.4302,-11.4223,DESCENDING,61
2017-08-17,-12.8566,-20.7475,-10.7782,ASCENDING,115
2017-08-24,-12.9274,-19.09,-11.4569,ASCENDING,51
2017-08-30,-13.5357,-18.7349,-10.0319,ASCENDING,115
2017-09-05,-15.1022,-18.2309,-9.5923,DESCENDING,57
2017-09-11,-14.5316,-20.0146,-9.2233,DESCENDING,41
2017-09-17,-13.2246,-19.1674,-9.9607,ASCENDING,110
2017-09-22,-13.483,-21.0787,-9.4735,ASCENDING,83
2017-09-27,-14.5931,-19.387,-10.6754,ASCENDING,44
2017-10-16,-10.5662,-19.1507,-8.4414,DESCENDING,148
2017-10-22,-12.0,-18.2924,-10.4591,DESCENDING,73
2017-10-28,-12.5724,-20.724,-9.2516,DESCENDING,117
2017-11-03,-16.007,-20.9573,-10.9189,ASCENDING,18
2017-11-10,-15.8849,-19.6403,-10.7952,ASCENDING,91
2017-11-16,-13.055,-21.5053,-8.8716,DESCENDING,135
2017-11-21,-11.438,-20.4992,-10.1716,DESCENDING,51
2017-11-28,-13.0025,-21.9761,-9.2342,ASCENDING,99
2017-12-04,-13.3852,-18.913,-10.49,DESCENDING,148
2017-12-10,-14.4085,-21.8541,-10.4484,ASCENDING,73
2017-12-22,-13.4913,-18.4744,-10.5929,DESCENDING,112
2017-12-28,-13.8297,-18.8089,-13.06,DESCENDING,171
2018-01-04,-14.4534,-21.5328,-10.6995,DESCENDING,77
2018-01-09,-13.289,-20.0277,-10.025,DESCENDING,115
2018-01-21,-11.6248,-21.0693,-10.0177,DESCENDING,61
2018-01-28,-13.3296,-21.3904,-9.4665,ASCENDING,102
2018-02-03,-13.637,-20.4635,-11.5723,DESCENDING,145
2018-02-09,-11.4001,-20.4947,-10.8517,ASCENDING,116
2018-02-16,-14.0997,-20.2092,-9.5509,DESCENDING,49
2018-02-22,-12.0953,-18.6472,-12.1677,DESCENDING,46
2018-03-06,-14.1192,-21.8971,-9.5169,DESCENDING,156
2018-03-12,-10.7435,-24.0089,-10.3048,ASCENDING,146
2018-03-17,-13.8258,-19.4404,-10.1631,ASCENDING,105
2018-03-23,-14.9994,-18.0628,-10.0383,ASCENDING,53
2018-03-29,-11.7442,-19.2345,-11.1175,ASCENDING,33
2018-04-05,-13.4383,-20.8474,-11.4382,DESCENDING,84
2018-04-11,-12.6494,-20.3245,-7.6554,ASCENDING,66
2018-04-16,-14.5253,-22.1698,-9.087,DESCENDING,3
2018-04-21,-14.9155,-20.4088,-11.5367,ASCENDING,13
2018-04-28,-14.3369,-22.3635,-10.1333,ASCENDING,61
2018-05-05,-16.8932,-22.2293,-11.2751,DESCENDING,46
2018-05-12,-14.9218,-22.352,-8.1421,DESCENDING,124
2018-05-19,-13.3147,-18.8672,-9.8597,ASCENDING,30
2018-06-01,-15.4061,-23.6022,-11.2243,DESCENDING,21
2018-06-07,-12.9619,-18.3893,-8.0563,ASCENDING,156
2018-06-13,-14.6353,-23.5035,-8.7165,DESCENDING,67
2018-06-19,-14.4574,-21.6053,-10.5023,DESCENDING,12
2018-06-25,-14.0164,-19.6228,-10.1833,ASCENDING,113
2018-07-01,-14.1199,-20.0786,-8.498,ASCENDING,43
2018-07-07,-12.2698,-20.9804,-10.401,DESCENDING,106
2018-07-13,-15.0808,-18.9512,-9.0587,ASCENDING,43
2018-07-20,-13.198,-17.8917,-9.7889,DESCENDING,47
2018-07-26,-16.0614,-18.6896,-11.4229,DESCENDING,154
2018-08-02,-13.3252,-18.7628,-11.1379,DESCENDING,144
2018-08-09,-14.6778,-19.5187,-10.7172,DESCENDING,59
2018-08-15,-14.0007,-20.4639,-9.528,ASCENDING,118
2018-08-21,-13.8202,-18.0757,-10.7746,DESCENDING,130
2018-08-27,-13.6243,-20.4626,-9.0839,DESCENDING,105
2018-09-03,-12.7968,-17.4121,-8.7947,ASCENDING,145
2018-09-08,-15.3095,-20.8086,-9.3691,ASCENDING,36
2018-09-14,-12.3095,-19.4327,-10.4653,ASCENDING,36
2018-09-20,-13.055,-23.5105,-11.1499,ASCENDING,25
2018-09-26,-12.6445,-17.3779,-10.9206,ASCENDING,89
2018-10-02,-11.7233,-18.7197,-10.0149,ASCENDING,81
2018-10-08,-12.2162,-22.1763,-10.5909,DESCENDING,57
2018-10-14,-13.619,-18.9275,-8.6191,ASCENDING,145
2018-10-21,-13.5691,-18.3959,-11.0638,DESCENDING,18
2018-10-27,-14.0833,-22.3948,-9.5631,DESCENDING,85
2018-11-02,-13.6602,-19.9709,-11.2346,DESCENDING,170
2018-11-08,-12.2452,-19.3237,-10.5598,ASCENDING,107
2018-11-13,-15.1153,-22.4175,-9.0545,ASCENDING,86
2018-11-19,-12.0818,-21.8234,-11.3596,DESCENDING,23
2018-11-25,-15.0668,-20.955,-9.848,ASCENDING,74
2018-12-01,-12.4055,-20.2227,-10.1609,DESCENDING,133
2018-12-06,-15.9489,-19.8915,-10.0086,ASCENDING,30
2018-12-12,-13.756,-21.8307,-11.3847,ASCENDING,139
2018-12-18,-13.8762,-19.3177,-9.2272,DESCENDING,154
2018-12-24,-12.154,-18.9159,-9.234,ASCENDING,129
2018-12-29,-12.7684,-19.2655,-10.6306,DESCENDING,59
2019-01-04,-13.1781,-19.9041,-9.0703,DESCENDING,6
2019-01-11,-14.12,-20.9637,-10.5229,DESCENDING,104
2019-01-17,-11.9524,-18.1468,-9.8179,DESCENDING,65
2019-01-24,-11.2435,-19.7675,-8.9559,ASCENDING,162
2019-01-30,-12.2971,-19.9116,-10.939,ASCENDING,138
2019-02-05,-11.1602,-19.1397,-10.6911,DESCENDING,138
2019-02-11,-14.1053,-19.5586,-11.7627,DESCENDING,38
2019-02-23,-13.3619,-21.8245,-10.3307,DESCENDING,8
2019-03-02,-13.8791,-22.2101,-10.3308,DESCENDING,81
2019-03-08,-14.067,-18.4873,-8.9732,ASCENDING,152
2019-03-13,-13.6528,-20.5762,-9.2669,ASCENDING,158
2019-03-19,-14.1182,-20.7977,-9.1262,ASCENDING,89
2019-03-26,-13.0416,-20.6456,-10.0765,DESCENDING,121
2019-04-01,-12.6015,-19.6755,-10.1301,ASCENDING,33
2019-04-13,-14.528,-21.3353,-8.4821,DESCENDING,2
2019-04-19,-13.3589,-19.2404,-11.5061,DESCENDING,38
2019-04-24,-15.2131,-17.6968,-10.9698,ASCENDING,4
2019-04-30,-12.9324,-20.5828,-10.5354,DESCENDING,76
2019-05-12,-11.4968,-18.0837,-10.4992,ASCENDING,17
2019-05-18,-11.7673,-20.4042,-11.1818,ASCENDING,3
2019-05-23,-13.1359,-20.1857,-10.3958,DESCENDING,98
2019-05-28,-12.6146,-19.7071,-10.8426,ASCENDING,149
2019-06-03,-12.6754,-21.114,-11.1271,DESCENDING,174
2019-06-08,-13.3363,-15.589,-9.5057,DESCENDING,54
2019-06-14,-11.6554,-21.9643,-8.3514,ASCENDING,30
2019-06-20,-16.5842,-19.057,-10.3789,ASCENDING,23
2019-06-25,-9.3159,-20.7938,-11.0032,DESCENDING,139
2019-07-01,-13.7135,-20.9437,-9.117,DESCENDING,168
2019-07-07,-11.6954,-20.1451,-9.7548,ASCENDING,46
2019-07-13,-13.338,-20.7734,-11.2455,DESCENDING,128
2019-07-20,-14.5624,-24.4875,-9.4562,DESCENDING,48
2019-07-25,-14.2094,-20.922,-10.5513,ASCENDING,92
2019-07-30,-13.8846,-20.9779,-9.5475,ASCENDING,1
2019-08-05,-14.8032,-20.3217,-10.2852,DESCENDING,118
2019-08-11,-11.7712,-21.7216,-8.8038,DESCENDING,82
2019-08-17,-13.7141,-19.9201,-11.0842,DESCENDING,160
2019-08-23,-14.7035,-18.1451,-12.6723,DESCENDING,23
2019-08-29,-13.2573,-20.2092,-10.9018,DESCENDING,30
2019-09-09,-15.3034,-21.4112,-11.4717,ASCENDING,158
2019-09-15,-12.3987,-20.6447,-10.2304,DESCENDING,64
2019-09-21,-15.8168,-20.3779,-10.973,DESCENDING,23
2019-09-28,-14.4858,-19.04,-9.9735,DESCENDING,55
2019-10-04,-11.6369,-19.2278,-10.6356,ASCENDING,118
2019-10-10,-13.8978,-20.9361,-9.3509,ASCENDING,48
2019-10-16,-11.617,-19.8483,-7.7691,DESCENDING,115
2019-10-21,-13.5403,-20.6429,-11.1144,ASCENDING,29
2019-10-27,-14.7699,-20.713,-10.6521,DESCENDING,68
2019-11-02,-12.8529,-21.9362,-10.8038,ASCENDING,147
2019-11-07,-11.9879,-20.3601,-10.862,DESCENDING,16
2019-11-14,-11.0186,-21.8927,-11.2717,DESCENDING,90
2019-11-19,-14.1833,-19.7913,-8.1984,ASCENDING,98
2019-11-25,-12.1711,-21.239,-8.3029,ASCENDING,137
2019-12-01,-11.6852,-19.2388,-10.3467,DESCENDING,21
2019-12-07,-15.397,-21.3385,-11.1501,ASCENDING,80
2019-12-13,-15.4087,-21.8425,-10.0553,ASCENDING,136
2019-12-18,-12.0913,-20.5061,-10.7469,DESCENDING,168
2019-12-25,-13.8529,-21.9222,-10.3848,DESCENDING,43
2019-12-31,-13.4618,-19.9353,-10.4515,DESCENDING,112
2020-01-07,-14.1047,-20.7805,-10.4947,ASCENDING,45
2020-01-13,-14.9077,-19.2754,-11.1884,ASCENDING,51
2020-01-26,-12.5759,-21.8733,-9.1219,DESCENDING,34
2020-02-01,-12.6633,-22.143,-10.1333,DESCENDING,133
2020-02-06,-13.0529,-22.6597,-9.0949,ASCENDING,22
2020-02-12,-14.6562,-21.088,-9.5991,DESCENDING,21
2020-02-18,-11.7985,-18.713,-9.2407,DESCENDING,32
2020-02-24,-13.5575,-20.1908,-10.4558,DESCENDING,131
2020-02-29,-11.105,-17.576,-10.0129,DESCENDING,154
2020-03-06,-16.1928,-20.0145,-9.1926,ASCENDING,155
2020-03-18,-14.5514,-18.5627,-10.7405,DESCENDING,154
2020-03-23,-12.8377,-19.6605,-11.2223,ASCENDING,89
2020-03-29,-12.2533,-21.3257,-10.5122,DESCENDING,149
2020-04-03,-14.1678,-21.1847,-8.813,DESCENDING,89
2020-04-09,-12.4751,-19.2706,-9.9377,ASCENDING,162
2020-04-16,-13.6616,-20.6593,-10.3137,DESCENDING,115
2020-04-21,-12.7908,-19.818,-9.6184,DESCENDING,43
2020-04-27,-14.0862,-20.994,-9.9857,ASCENDING,28
2020-05-03,-11.961,-19.134,-10.126,DESCENDING,127
2020-05-08,-13.2419,-16.799,-10.6572,ASCENDING,96
2020-05-14,-10.4671,-19.6014,-10.1174,DESCENDING,171
2020-05-20,-13.2615,-19.9945,-11.1287,ASCENDING,7
2020-05-26,-13.6346,-16.6316,-11.1081,DESCENDING,34
2020-06-01,-12.6911,-20.6155,-11.0623,DESCENDING,165
2020-06-06,-14.9505,-21.9016,-10.8471,DESCENDING,75
2020-06-18,-14.2518,-19.4567,-9.6031,DESCENDING,48
2020-06-24,-10.1579,-18.2133,-9.9399,ASCENDING,145
2020-06-29,-14.6288,-19.6437,-11.573,DESCENDING,76
2020-07-05,-11.6788,-18.3666,-10.6679,DESCENDING,167
2020-07-12,-15.0342,-19.6098,-10.766,ASCENDING,101
2020-07-19,-11.6172,-19.9525,-10.1592,DESCENDING,160
2020-07-24,-13.1746,-20.5778,-9.9399,ASCENDING,159
2020-07-29,-14.3981,-20.3809,-11.0253,ASCENDING,170
2020-08-05,-12.547,-17.9855,-9.4887,ASCENDING,123
2020-08-11,-12.8528,-19.3793,-10.3533,DESCENDING,174
2020-08-25,-14.5313,-20.1461,-10.2767,ASCENDING,120
2020-08-31,-13.711,-21.8257,-8.5423,ASCENDING,70
2020-09-07,-13.7659,-21.3391,-9.3521,DESCENDING,1
2020-09-13,-13.6011,-20.8536,-9.5459,ASCENDING,108
2020-09-18,-15.0594,-19.641,-10.3347,ASCENDING,99
2020-09-24,-13.6777,-20.1221,-10.798,DESCENDING,36
2020-10-06,-12.696,-18.4989,-9.3326,DESCENDING,133
2020-10-12,-12.8537,-18.9091,-9.5286,ASCENDING,150
2020-10-18,-12.3469,-18.462,-11.3419,ASCENDING,86
2020-10-24,-10.8169,-20.2944,-9.468,ASCENDING,3
2020-10-30,-13.6161,-19.599,-10.157,ASCENDING,63
2020-11-06,-12.9974,-17.5041,-9.9919,DESCENDING,68
2020-11-11,-15.212,-20.0141,-9.4963,ASCENDING,160
2020-11-17,-13.2151,-18.27,-8.926,DESCENDING,66
2020-11-23,-12.5167,-18.8024,-9.0322,DESCENDING,149
2020-11-29,-13.6022,-21.6772,-10.5679,DESCENDING,147
2020-12-05,-16.0239,-21.1998,-9.48,ASCENDING,27
2020-12-11,-13.9635,-21.3654,-11.36,DESCENDING,79
2020-12-23,-12.8506,-20.8414,-8.6385,ASCENDING,20
2020-12-29,-12.8861,-20.2579,-9.0558,DESCENDING,138
2021-01-05,-13.041,-19.0275,-9.1206,ASCENDING,44
2021-01-11,-15.5266,-20.9419,-9.6177,DESCENDING,22
2021-01-17,-12.3808,-20.8493,-10.4446,DESCENDING,79
2021-01-24,-11.7582,-19.6341,-9.2093,DESCENDING,174
2021-01-30,-13.261,-17.7215,-9.9481,DESCENDING,169
2021-02-04,-14.7023,-18.8226,-9.3416,DESCENDING,130
2021-02-16,-15.4714,-21.7516,-8.5963,DESCENDING,85
2021-02-21,-13.1867,-21.7453,-10.5276,ASCENDING,129
2021-02-28,-11.2074,-20.1893,-11.2368,DESCENDING,116
2021-03-06,-11.379,-20.7435,-8.4357,DESCENDING,62
2021-03-12,-13.9318,-18.6014,-8.8116,ASCENDING,8
2021-03-18,-11.1587,-18.2732,-10.8734,DESCENDING,134
2021-03-29,-12.6798,-18.3104,-10.0335,DESCENDING,2
2021-04-05,-12.2241,-21.6876,-9.8572,DESCENDING,28
2021-04-16,-13.5837,-21.4932,-9.7034,ASCENDING,171
2021-04-23,-12.1266,-22.343,-9.9049,DESCENDING,77
2021-04-29,-15.48,-21.1192,-10.1173,ASCENDING,135
2021-05-05,-12.0144,-22.3889,-10.4316,ASCENDING,101
2021-05-11,-10.9125,-19.9173,-10.5445,DESCENDING,144
2021-05-16,-13.3758,-19.6482,-9.7951,ASCENDING,62
2021-05-22,-12.9494,-21.4705,-9.6736,DESCENDING,18
2021-05-27,-13.0077,-20.4242,-9.565,ASCENDING,120
2021-06-02,-13.7646,-21.2292,-9.4705,ASCENDING,100
2021-06-08,-14.9146,-20.1197,-10.3292,DESCENDING,69
2021-06-15,-12.585,-19.6571,-11.1773,DESCENDING,81
2021-06-20,-14.169,-17.5039,-9.6163,DESCENDING,55
2021-06-26,-12.66,-20.8674,-8.3651,ASCENDING,74
2021-07-02,-13.4758,-20.8706,-9.1774,ASCENDING,43
2021-07-07,-12.9132,-21.4256,-10.03,ASCENDING,152
2021-07-13,-14.256,-22.274,-7.2594,DESCENDING,29
2021-07-19,-14.9578,-22.9519,-11.2189,DESCENDING,131
2021-07-25,-16.2849,-22.0756,-9.828,DESCENDING,33
2021-07-31,-11.7989,-18.5236,-9.7987,DESCENDING,22
2021-08-14,-12.0307,-20.0092,-9.4105,DESCENDING,59
2021-09-01,-12.9957,-21.1288,-8.7483,DESCENDING,116
2021-09-06,-12.9599,-23.0544,-8.349,DESCENDING,84
2021-09-18,-14.0276,-18.8937,-9.6483,ASCENDING,152
2021-09-25,-11.9129,-19.7696,-10.2669,DESCENDING,35
2021-10-01,-12.6575,-20.6511,-10.9467,ASCENDING,168
2021-10-06,-14.0715,-20.8566,-10.9064,DESCENDING,79
2021-10-12,-13.359,-20.7606,-8.5426,ASCENDING,129
2021-10-19,-12.3364,-20.5458,-8.9707,DESCENDING,8
2021-10-26,-13.3447,-21.0751,-9.7,DESCENDING,139
2021-11-01,-15.8853,-18.9681,-10.1084,DESCENDING,66
2021-11-07,-12.3085,-18.7018,-8.9012,DESCENDING,85
2021-11-13,-13.0228,-20.8555,-7.7865,DESCENDING,82
2021-11-19,-13.5689,-18.5443,-7.3024,ASCENDING,155
2021-11-26,-12.9935,-20.5183,-10.7341,ASCENDING,147
2021-12-03,-14.3858,-18.9844,-10.4473,ASCENDING,119
2021-12-08,-12.9639,-19.726,-8.6497,DESCENDING,90
2021-12-14,-13.2678,-21.0853,-11.782,DESCENDING,55
2021-12-25,-14.2037,-20.8446,-11.8424,DESCENDING,95
2021-12-31,-13.5478,-17.3897,-10.2507,ASCENDING,11
2022-01-05,-14.9437,-22.5073,-10.2795,DESCENDING,103
2022-01-10,-14.1599,-19.8646,-11.029,ASCENDING,20
2022-01-16,-13.3493,-19.2541,-9.3446,ASCENDING,44
2022-01-22,-14.6843,-19.6923,-8.4548,DESCENDING,152
2022-01-27,-13.7573,-18.6223,-11.6349,DESCENDING,122
2022-02-02,-13.402,-18.9335,-9.6937,DESCENDING,161
2022-02-08,-15.3252,-20.1571,-8.4017,ASCENDING,89
2022-02-14,-14.8916,-21.3112,-9.3718,DESCENDING,98
2022-02-20,-13.1659,-22.4154,-11.4763,ASCENDING,116
2022-02-26,-12.3892,-20.102,-10.5157,DESCENDING,24
2022-03-04,-15.5081,-20.9574,-9.1419,DESCENDING,110
2022-03-11,-14.6549,-20.364,-10.3499,DESCENDING,30
2022-03-17,-13.0681,-20.5828,-9.9421,ASCENDING,19
2022-03-23,-14.2776,-19.8787,-8.8556,DESCENDING,83
2022-03-28,-14.4621,-20.5331,-10.7748,ASCENDING,49
2022-04-09,-13.0441,-15.5409,-9.1673,ASCENDING,18
2022-04-15,-11.5342,-20.0385,-8.1863,ASCENDING,70
2022-04-22,-14.2895,-21.8087,-10.8316,DESCENDING,112
2022-04-28,-13.8187,-19.6308,-9.9423,DESCENDING,95
2022-05-04,-13.4653,-20.0068,-10.8028,DESCENDING,118
2022-05-10,-14.2836,-17.774,-9.7777,ASCENDING,87
2022-05-16,-12.0857,-17.796,-11.8199,ASCENDING,138
2022-05-22,-12.7555,-18.3239,-11.6851,ASCENDING,50
2022-05-29,-13.2059,-21.5538,-8.5787,ASCENDING,115
2022-06-04,-16.0216,-21.5973,-10.7883,ASCENDING,95
2022-06-09,-14.7447,-21.0639,-12.3804,ASCENDING,149
2022-06-15,-14.5113,-21.948,-10.3741,ASCENDING,122
2022-06-21,-15.2727,-19.3924,-9.872,ASCENDING,24
2022-06-27,-12.2733,-20.0419,-10.2538,ASCENDING,42
2022-07-03,-13.0418,-20.2445,-9.8156,DESCENDING,140
2022-07-09,-13.5371,-20.3247,-11.2039,DESCENDING,38
2022-07-16,-12.9927,-20.3977,-9.5424,ASCENDING,140
2022-07-22,-14.9061,-19.6332,-11.5617,ASCENDING,174
2022-07-28,-13.632,-22.4358,-10.7369,ASCENDING,131
2022-08-03,-13.4915,-18.4343,-10.4933,DESCENDING,108
2022-08-08,-12.1486,-20.3326,-11.3281,ASCENDING,114
2022-08-13,-14.6083,-19.3562,-9.9894,DESCENDING,22
2022-08-19,-12.8133,-21.244,-9.9274,ASCENDING,28
2022-08-25,-13.3741,-19.8247,-10.7812,DESCENDING,118
2022-08-31,-12.4384,-19.4014,-9.819,ASCENDING,145
2022-09-06,-12.8175,-19.8369,-9.0806,ASCENDING,26
2022-09-12,-12.7369,-20.912,-9.1502,ASCENDING,14
2022-09-18,-13.7368,-19.7132,-9.9862,ASCENDING,23
2022-09-24,-12.9554,-22.0571,-10.189,ASCENDING,48
2022-09-30,-14.3951,-24.0447,-9.0318,ASCENDING,30
2022-10-11,-10.2489,-20.4691,-9.367,DESCENDING,26
2022-10-17,-13.748,-20.2237,-8.379,DESCENDING,86
2022-10-23,-13.9281,-23.2804,-9.4764,ASCENDING,8
2022-10-28,-11.1077,-19.31,-9.4885,ASCENDING,116
2022-11-15,-12.4081,-19.2329,-11.3521,ASCENDING,69
2022-11-21,-12.4117,-21.1809,-10.9935,DESCENDING,113
2022-11-26,-12.9005,-20.5794,-8.393,ASCENDING,65
2022-12-01,-14.2963,-19.0494,-11.9052,ASCENDING,34
2022-12-07,-12.9243,-19.1362,-9.7412,DESCENDING,91
2022-12-12,-12.542,-19.1011,-9.2278,DESCENDING,13
2022-12-17,-11.5531,-20.277,-10.6648,ASCENDING,20
2022-12-24,-12.9507,-20.3277,-9.2498,ASCENDING,157
2022-12-29,-14.6592,-21.9479,-9.0899,DESCENDING,66
