date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-01-03,0.5067,1.8662,1272.6,758.7,440.4,0.0657,18686
2016-01-07,0.4385,1.7894,1187.1,786.7,373.4,0.1123,17754
2016-01-12,0.5366,1.9033,1279.7,849.5,300.2,0.0944,18112
2016-01-17,0.4266,1.9796,1315.2,812.4,318.2,0.1078,17844
2016-01-22,0.4816,1.8624,953.1,758.5,387.9,0.097,18060
2016-01-27,0.4938,1.9278,1511.9,880.8,420.8,0.0757,18486
2016-02-02,0.4145,1.8481,1088.3,921.5,430.8,0.2025,15950
2016-02-06,0.4802,1.808,1228.7,889.6,396.0,0.0979,18042
2016-02-11,0.5081,2.09,968.9,832.2,368.3,0.0333,19334
2016-02-17,0.4775,1.9966,1357.5,777.4,354.9,0.0564,18872
2016-02-21,0.5,2.0002,1351.3,791.7,255.2,0.02,19600
2016-02-25,0.5316,1.8848,1218.4,831.5,370.8,0.02,19600
2016-03-01,0.5057,1.804,1044.1,824.3,518.4,0.0243,19514
2016-03-06,0.3995,2.0431,1165.2,822.1,363.3,0.057,18860
2016-03-12,0.4518,1.8962,1484.7,729.6,434.9,0.114,17720
2016-03-17,0.504,1.9642,1449.9,666.5,478.6,0.0294,19412
2016-03-22,0.5244,1.8353,1311.0,983.2,251.1,0.0512,18976
2016-03-26,0.4793,1.6983,1374.8,737.4,386.5,0.1062,17876
2016-03-31,0.512,1.9612,1240.3,756.0,368.2,0.0754,18492
2016-04-05,0.49,1.6778,1263.8,803.8,361.8,0.02,19600
2016-04-10,0.466,1.7212,1261.3,875.9,491.5,0.2429,15142
2016-04-16,0.4988,1.8005,1428.2,925.3,397.1,0.0458,19084
2016-04-21,0.509,1.8713,891.0,820.2,352.2,0.1984,16032
2016-04-26,0.4663,1.8319,876.5,760.7,396.2,0.1976,16048
2016-05-01,0.5053,1.8306,999.0,745.7,522.6,0.1424,17152
2016-05-07,0.4913,1.894,1328.6,716.5,425.4,0.0426,19148
2016-05-12,0.4818,1.8359,1177.2,735.9,374.5,0.0401,19198
2016-05-18,0.4664,1.69,1214.0,759.9,273.4,0.0811,18378
2016-05-23,0.5048,1.8278,969.9,835.3,454.5,0.0551,18898
2016-05-28,0.4878,1.885,1181.6,821.3,390.9,0.0225,19550
2016-06-02,NaN,NaN,NaN,NaN,NaN,0.8406,0
2016-06-06,0.4332,1.8027,1314.0,895.7,463.6,0.7204,5591
2016-06-12,0.4406,1.8934,1314.7,728.2,465.6,0.6741,6517
2016-06-17,NaN,NaN,NaN,NaN,NaN,0.831,0
2016-06-22,NaN,NaN,NaN,NaN,NaN,0.9404,0
2016-06-27,NaN,NaN,NaN,NaN,NaN,0.9039,0
2016-07-02,0.5132,1.8613,1194.9,625.6,359.0,0.6656,6688
2016-07-07,0.5155,1.7476,1284.8,863.8,398.1,0.6283,7434
2016-07-12,NaN,NaN,NaN,NaN,NaN,0.9221,0
2016-07-17,0.4911,1.9526,1318.8,831.8,343.7,0.7604,4792
2016-07-22,NaN,NaN,NaN,NaN,NaN,0.908,0
2016-07-27,0.5153,1.8544,1114.3,708.1,457.0,0.4944,10112
2016-08-01,NaN,NaN,NaN,NaN,NaN,0.8282,0
2016-08-06,NaN,NaN,NaN,NaN,NaN,0.9011,0
2016-08-11,NaN,NaN,NaN,NaN,NaN,0.8681,0
2016-08-16,NaN,NaN,NaN,NaN,NaN,0.9742,0
2016-08-21,0.5024,1.7689,1112.5,842.5,356.1,0.3892,12216
2016-08-25,0.4687,1.8762,1456.1,797.7,419.1,0.6436,7128
2016-08-31,NaN,NaN,NaN,NaN,NaN,0.891,0
2016-09-05,0.4582,1.9029,1315.1,926.6,430.4,0.7839,4321
2016-09-10,NaN,NaN,NaN,NaN,NaN,0.8861,0
2016-09-15,0.4763,1.7668,1328.0,916.8,506.1,0.7167,5666
2016-09-21,0.4748,1.8419,1374.8,985.3,487.3,0.579,8420
2016-09-25,0.4679,1.8734,1305.8,899.4,503.8,0.6411,7178
2016-09-30,NaN,NaN,NaN,NaN,NaN,0.9725,0
2016-10-05,0.5892,1.8058,1198.5,918.3,446.5,0.0597,18806
2016-10-11,0.4596,1.9063,1102.7,654.0,417.4,0.02,19600
2016-10-16,0.553,1.8825,1219.0,791.0,441.2,0.02,19600
2016-10-22,0.482,1.6689,948.0,835.0,490.5,0.1436,17128
2016-10-27,0.468,1.89,1202.7,813.5,238.4,0.0976,18048
2016-11-01,0.4769,1.8436,1069.0,848.8,336.5,0.02,19600
2016-11-05,0.4509,1.9571,977.3,879.6,429.7,0.1065,17870
2016-11-11,0.4903,1.7918,1231.1,890.7,431.9,0.0381,19238
2016-11-15,0.4607,1.7904,1069.6,749.0,241.4,0.1218,17564
2016-11-19,0.5207,1.7897,1281.0,771.6,282.9,0.02,19600
2016-11-25,0.4698,1.9797,1273.7,797.5,388.8,0.0466,19068
2016-12-01,0.4887,1.7821,1186.2,804.0,466.9,0.0244,19512
2016-12-05,0.5214,1.7856,1428.3,809.5,389.5,0.02,19600
2016-12-10,0.4844,1.6993,921.3,675.5,489.4,0.0859,18282
2016-12-16,0.4689,1.8513,1164.6,879.3,389.8,0.1975,16050
2016-12-22,0.4633,1.8545,1257.7,736.7,369.1,0.0596,18808
2016-12-26,0.4773,1.7932,1076.8,893.4,371.3,0.0356,19288
2016-12-31,0.4274,1.8615,1186.3,751.5,392.3,0.0766,18468
2017-01-04,0.4314,1.9923,1391.6,763.3,309.2,0.0882,18236
2017-01-09,0.5405,1.7739,1178.7,811.3,489.6,0.0305,19390
2017-01-13,0.497,1.9616,1269.1,868.9,424.0,0.02,19600
2017-01-17,0.5061,1.7484,1411.2,778.2,530.8,0.02,19600
2017-01-22,0.4084,1.9291,1258.3,895.0,415.3,0.02,19600
2017-01-28,0.5231,1.7373,1058.4,516.4,386.5,0.0975,18050
2017-02-01,0.4445,1.8037,1190.4,827.0,471.3,0.1418,17164
2017-02-06,0.4866,1.7615,1345.7,810.0,421.4,0.053,18940
2017-02-10,0.4937,1.6856,1046.9,772.5,363.1,0.086,18280
2017-02-14,0.4477,1.7377,1121.0,824.6,405.5,0.0756,18488
2017-02-19,0.51,1.9846,1153.0,658.4,354.5,0.1721,16558
2017-02-24,0.4763,1.8281,1184.8,787.9,482.5,0.0582,18836
2017-03-02,0.4789,1.7364,1177.0,675.8,319.0,0.02,19600
2017-03-08,0.4611,1.7963,1270.0,663.9,461.5,0.0607,18786
2017-03-13,0.4261,1.9254,1124.6,721.6,424.0,0.0441,19118
2017-03-18,0.5051,1.888,1211.3,597.5,475.9,0.0255,19490
2017-03-23,0.4601,1.7133,1253.4,871.7,361.2,0.0817,18366
2017-03-29,0.5446,1.8681,1478.2,715.8,408.5,0.1953,16094
2017-04-02,0.4776,1.8986,1135.0,793.4,441.7,0.1691,16618
2017-04-06,0.465,1.8611,972.1,783.9,309.0,0.1041,17918
2017-04-11,0.4822,1.803,957.1,768.9,393.3,0.02,19600
2017-04-16,0.4986,1.7572,1001.1,644.1,462.0,0.0728,18544
2017-04-21,0.4398,1.7933,1179.1,756.4,518.2,0.02,19600
2017-04-25,0.5039,1.814,1408.8,785.5,442.9,0.0395,19210
2017-04-30,0.4731,1.7872,1321.6,803.6,420.7,0.1641,16718
2017-05-05,0.5058,1.9555,894.2,834.8,447.7,0.0497,19006
2017-05-10,0.4474,1.8019,1209.3,807.9,396.1,0.1563,16874
2017-05-16,0.5037,1.8626,1149.6,689.2,428.7,0.0785,18430
2017-05-21,0.5056,1.7943,1118.8,658.1,313.1,0.0212,19576
2017-05-27,0.5186,1.8674,1309.5,631.6,386.2,0.0289,19422
2017-06-02,NaN,NaN,NaN,NaN,NaN,0.9631,0
2017-06-08,NaN,NaN,NaN,NaN,NaN,0.9188,0
2017-06-14,NaN,NaN,NaN,NaN,NaN,0.805,0
2017-06-19,0.5293,1.8188,1298.7,749.8,317.0,0.5524,8952
2017-06-24,NaN,NaN,NaN,NaN,NaN,0.8373,0
2017-06-29,NaN,NaN,NaN,NaN,NaN,0.8707,0
2017-07-04,NaN,NaN,NaN,NaN,NaN,0.8117,0
2017-07-09,NaN,NaN,NaN,NaN,NaN,0.8787,0
2017-07-14,0.4307,1.8099,1139.5,932.2,420.1,0.7885,4230
2017-07-20,0.5372,1.8965,1396.1,819.4,420.5,0.5024,9952
2017-07-25,0.4574,1.8308,1047.4,849.2,354.0,0.7065,5870
2017-07-29,NaN,NaN,NaN,NaN,NaN,0.8429,0
2017-08-03,NaN,NaN,NaN,NaN,NaN,0.861,0
2017-08-08,0.5272,1.9274,1366.3,706.8,417.5,0.6126,7747
