date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2016-10-03,-9.9135,-18.5868,-8.5245,DESCENDING,121
2016-10-15,-9.3724,-16.792,-8.1575,DESCENDING,121
2016-10-27,-8.7466,-15.3735,-7.46,DESCENDING,121
2016-11-08,-8.6095,-14.8029,-7.3871,DESCENDING,121
2016-11-20,-8.3317,-14.4852,-7.0485,DESCENDING,121
2016-12-02,-8.1959,-14.302,-7.0169,DESCENDING,121
2016-12-14,-8.1799,-14.2413,-6.8957,DESCENDING,121
2016-12-26,-8.5017,-14.3865,-7.3276,DESCENDING,121
2017-01-07,-8.3102,-14.2772,-7.1375,DESCENDING,121
2017-01-19,-7.9636,-14.0692,-6.8527,DESCENDING,121
2017-02-04,-8.6476,-14.7713,-10.3839,ASCENDING,12
2017-02-09,-12.3943,-18.7289,-14.5342,ASCENDING,85
2017-02-09,-11.0045,-16.5915,-12.9325,ASCENDING,85
2017-02-12,-7.96,-14.1581,-6.9175,DESCENDING,121
2017-02-16,-8.3835,-14.5114,-10.1583,ASCENDING,12
2017-02-21,-11.9303,-18.4914,-14.0419,ASCENDING,85
2017-02-21,-10.8103,-16.4851,-12.7803,ASCENDING,85
2017-02-24,-7.6802,-13.8384,-6.7638,DESCENDING,121
2017-02-28,-8.1872,-14.191,-10.0918,ASCENDING,12
2017-03-05,-12.3132,-18.399,-14.5289,ASCENDING,85
2017-03-05,-10.9101,-16.4166,-12.9792,ASCENDING,85
2017-03-08,-7.8476,-14.0094,-6.9306,DESCENDING,121
2017-03-12,-8.3828,-13.8556,-10.3432,ASCENDING,12
2017-03-17,-11.4554,-16.5215,-13.5889,ASCENDING,85
2017-03-20,-8.5329,-14.2735,-7.2661,DESCENDING,121
2017-03-24,-9.5941,-16.2611,-11.3079,ASCENDING,12
2017-04-01,-8.7585,-15.5523,-7.6334,DESCENDING,121
2017-04-05,-9.4413,-16.4519,-11.1033,ASCENDING,12
2017-04-10,-11.5598,-17.7758,-13.656,ASCENDING,85
2017-04-13,-8.0999,-14.5655,-7.0878,DESCENDING,121
2017-04-17,-9.581,-16.9234,-11.4444,ASCENDING,12
2017-04-22,-12.2046,-19.2099,-14.717,ASCENDING,85
2017-04-25,-8.4931,-15.2326,-7.5505,DESCENDING,121
2017-04-29,-8.6983,-15.7716,-10.8275,ASCENDING,12
2017-05-04,-11.8103,-18.2789,-14.2587,ASCENDING,85
2017-05-07,-8.2909,-14.9948,-7.272,DESCENDING,121
2017-05-11,-9.7515,-17.0906,-12.1972,ASCENDING,12
2017-05-16,-12.1053,-19.1183,-14.7133,ASCENDING,85
