date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-06-24,-0.0342,0.0,4786.6,4987.7,4899.0,0.6472,20000
2016-10-02,-0.1128,0.0,2607.6,3062.0,3269.2,0.0,20000
2016-10-02,-0.1127,0.0,2620.3,3077.2,3284.4,0.0,20000
2016-11-11,-0.1401,0.0,2560.2,3059.1,3391.9,0.0,20000
2016-12-21,-0.1289,0.0,2499.0,2963.9,3238.1,0.0,20000
2016-12-31,-0.1337,0.0,2403.6,2856.7,3144.5,0.0,20000
2016-12-31,-0.1329,0.0,2409.3,2861.0,3146.7,0.0,20000
2017-01-20,-0.1372,0.0,2414.8,2871.6,3181.6,0.0,20000
2017-01-20,-0.1343,0.0,2415.0,2859.7,3163.5,0.0,20000
2017-01-30,-0.1314,0.0,2412.0,2875.6,3140.6,0.0,20000
2017-01-30,-0.131,0.0,2413.0,2874.7,3139.6,0.0,20000
2017-04-10,-0.1632,0.0,2635.1,3308.8,3641.9,0.0,20000
2017-04-10,-0.1763,0.0,2630.6,3357.3,3722.0,0.0,20000
2017-05-20,-0.1278,0.0,2565.3,3086.7,3313.7,0.0,20000
2017-05-20,-0.1368,0.0,2654.5,3232.0,3484.6,0.0,20000
2017-06-09,-0.1301,0.0,2593.6,3118.8,3364.4,0.0,20000
2017-06-09,-0.1273,0.0,2586.9,3099.3,3337.4,0.0,20000
2017-08-28,-0.1622,0.0,2408.8,2818.5,3318.5,0.0,20000
2017-08-28,-0.1599,0.0,2413.5,2814.0,3310.5,0.0,20000
2017-10-22,-0.1475,0.0,2418.2,2882.6,3240.0,0.0,20000
2017-10-22,-0.1449,0.0,2420.6,2875.3,3227.0,0.0,20000
2017-10-27,-0.1588,0.0,2269.6,2761.2,3107.0,0.0,20000
2017-10-27,-0.1608,0.0,2276.0,2778.1,3126.4,0.0,20000
2017-11-01,-0.1396,0.0,2452.9,2919.0,3233.4,0.0,20000
2017-11-01,-0.1377,0.0,2456.1,2915.3,3226.3,0.0,20000
2017-11-11,-0.159,0.0,2350.8,2833.2,3216.9,0.0,20000
2017-11-11,-0.1572,0.0,2356.9,2833.2,3214.0,0.0,20000
2017-11-21,-0.1526,0.0,2343.9,2811.7,3169.6,0.0,20000
2017-11-21,-0.1516,0.0,2347.2,2810.3,3167.7,0.0,20000
2017-12-06,-0.1522,0.0,2389.2,2870.8,3231.4,0.0,20000
2017-12-06,-0.1716,0.0,2385.0,2937.4,3345.8,0.0,20000
