date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-01-02,0.5291,1.9192,1418.0,890.5,366.7,0.0573,18854
2016-01-06,0.4615,1.6432,1362.4,911.1,533.3,0.0992,18016
2016-01-11,0.5335,1.8573,1243.3,833.0,528.6,0.039,19220
2016-01-17,0.5111,1.7809,1472.2,724.8,431.3,0.02,19600
2016-01-21,0.5138,1.7415,1170.4,895.5,464.0,0.0976,18048
2016-01-26,0.4092,1.8159,971.3,805.2,365.9,0.0701,18598
2016-01-31,0.4132,1.9366,1367.9,854.6,377.2,0.0523,18954
2016-02-06,0.4771,1.699,1329.3,909.8,383.9,0.0251,19498
2016-02-11,0.5022,1.8026,1400.0,781.0,370.6,0.0322,19356
2016-02-17,0.4813,1.8214,1100.6,802.3,463.0,0.1378,17244
2016-02-22,0.4533,1.9414,1134.9,850.7,401.0,0.02,19600
2016-02-27,0.4225,1.8365,700.4,783.3,448.1,0.2228,15544
2016-03-02,0.468,1.9796,896.4,839.9,300.3,0.0295,19410
2016-03-07,0.5163,1.8928,1473.9,673.2,418.9,0.1591,16818
2016-03-12,0.4874,1.8213,1236.1,826.7,385.1,0.0372,19256
2016-03-17,0.4395,1.7651,1261.9,916.8,293.3,0.02,19600
2016-03-23,0.4821,1.7937,914.8,1007.6,355.2,0.02,19600
2016-03-28,0.504,1.8971,1207.5,822.2,351.2,0.0904,18192
2016-04-02,0.488,1.843,1228.5,669.8,336.7,0.1109,17782
2016-04-08,0.4435,1.8399,1455.9,782.0,358.1,0.02,19600
2016-04-13,0.4844,1.8303,1144.6,722.1,490.6,0.1635,16730
2016-04-18,0.4151,1.8138,1155.7,821.5,367.8,0.02,19600
2016-04-22,0.4579,1.8414,1095.6,815.9,431.8,0.02,19600
2016-04-27,0.5055,1.8535,1125.2,877.5,366.6,0.1163,17674
2016-05-02,0.4382,1.7903,1269.1,905.3,342.3,0.02,19600
2016-05-06,0.54,1.7855,1112.0,751.7,293.0,0.0785,18430
2016-05-10,0.5071,1.8721,1295.6,794.6,330.8,0.0863,18274
2016-05-15,0.4943,1.943,1186.1,826.2,282.5,0.0843,18314
2016-05-21,0.4333,1.9575,1604.6,681.1,382.5,0.0743,18514
2016-05-27,0.4655,1.9513,1188.2,879.0,457.2,0.0363,19274
2016-06-01,0.4563,1.7081,1414.5,762.3,462.8,0.7009,5982
2016-06-06,NaN,NaN,NaN,NaN,NaN,0.9111,0
2016-06-12,0.5175,1.9376,1233.8,820.5,423.8,0.5598,8804
2016-06-17,0.4663,1.749,1303.7,702.3,424.9,0.7256,5488
2016-06-22,NaN,NaN,NaN,NaN,NaN,0.9694,0
2016-06-27,0.4785,1.7998,1273.7,928.2,307.7,0.6674,6652
2016-07-01,0.516,1.8779,1178.0,818.3,392.3,0.6739,6521
2016-07-06,0.4611,1.7611,1211.4,819.9,471.5,0.6115,7769
2016-07-11,NaN,NaN,NaN,NaN,NaN,0.8745,0
2016-07-17,0.5076,1.7729,1341.3,769.9,396.4,0.6831,6337
2016-07-21,NaN,NaN,NaN,NaN,NaN,0.9355,0
2016-07-25,NaN,NaN,NaN,NaN,NaN,0.8286,0
2016-07-31,NaN,NaN,NaN,NaN,NaN,0.8167,0
2016-08-06,0.5176,1.8506,1078.8,788.6,474.7,0.7357,5286
2016-08-12,0.4228,1.7688,1019.9,764.5,390.4,0.7316,5367
2016-08-17,NaN,NaN,NaN,NaN,NaN,0.8526,0
2016-08-23,0.4442,1.9695,1117.0,797.4,342.0,0.4785,10430
2016-08-28,NaN,NaN,NaN,NaN,NaN,0.86,0
2016-09-01,0.4418,1.731,1417.7,601.3,402.1,0.7156,5688
2016-09-05,0.4412,1.8199,1382.5,790.0,450.6,0.7073,5853
2016-09-10,NaN,NaN,NaN,NaN,NaN,0.8724,0
2016-09-15,0.4925,1.7578,1386.8,790.5,374.8,0.7026,5948
2016-09-19,0.4826,1.8434,1158.4,970.4,368.4,0.7227,5546
2016-09-23,0.5275,1.9014,1339.7,823.0,475.5,0.7751,4498
2016-09-29,0.4805,1.8368,1431.7,889.1,342.9,0.7171,5658
2016-10-04,0.5025,1.7687,1195.8,854.2,326.4,0.0711,18578
2016-10-10,0.3882,1.8243,1155.2,907.8,458.8,0.02,19600
2016-10-16,0.4905,1.7912,1160.9,844.7,346.1,0.147,17060
2016-10-22,0.4712,1.8186,1414.8,716.7,392.7,0.1437,17126
2016-10-27,0.4734,1.5995,1332.9,921.7,399.3,0.02,19600
2016-11-01,0.4923,1.8771,1283.7,745.3,476.0,0.02,19600
2016-11-06,0.5067,1.8454,1440.3,749.2,528.6,0.2124,15752
2016-11-11,0.4926,1.7322,1191.6,816.2,431.1,0.0877,18246
2016-11-17,0.4563,1.8837,1075.0,726.1,388.7,0.0693,18614
2016-11-22,0.4505,1.9841,1070.5,718.8,478.8,0.0405,19190
2016-11-27,0.4917,1.9016,1253.7,640.8,444.7,0.0977,18046
2016-12-02,0.3834,1.6575,1001.1,889.9,466.7,0.02,19600
2016-12-07,0.4379,2.0779,1112.1,552.7,409.8,0.02,19600
2016-12-11,0.4677,1.7985,1323.7,900.3,327.3,0.0716,18568
2016-12-16,0.412,1.833,1015.8,743.4,465.6,0.0894,18212
2016-12-22,0.4568,1.914,1188.3,742.5,354.1,0.1381,17238
2016-12-27,0.4512,1.895,1162.4,862.0,487.8,0.02,19600
2017-01-01,0.4243,2.0368,1177.3,761.2,353.5,0.02,19600
2017-01-05,0.428,1.821,1154.3,654.8,352.5,0.0205,19590
2017-01-11,0.433,1.6595,1384.9,602.4,308.5,0.0604,18792
2017-01-16,0.4329,1.8411,1393.9,693.8,522.8,0.0216,19568
2017-01-22,0.5012,1.8051,1254.5,592.0,268.4,0.0413,19174
2017-01-27,0.5034,1.9838,907.1,640.5,353.8,0.093,18140
2017-01-31,0.4989,1.7973,1177.7,956.7,365.6,0.0548,18904
2017-02-06,0.4799,1.8692,1116.2,949.9,364.6,0.0384,19232
2017-02-11,0.4768,2.0157,1344.4,775.0,393.0,0.02,19600
2017-02-17,0.5223,1.9051,1092.8,674.8,438.9,0.1111,17778
2017-02-22,0.5261,1.8039,1502.2,643.3,398.5,0.0937,18126
2017-02-27,0.5009,1.89,1182.6,769.2,385.5,0.0726,18548
2017-03-05,0.523,1.8671,1326.6,774.9,460.1,0.1607,16786
2017-03-10,0.5103,1.6969,1108.3,795.9,407.3,0.1143,17714
2017-03-15,0.5153,1.927,933.2,796.5,378.2,0.142,17160
2017-03-20,0.3968,1.8352,970.9,765.0,353.0,0.1033,17934
2017-03-25,0.4463,1.79,1066.8,896.3,308.8,0.0529,18942
2017-03-30,0.4552,1.7567,1156.3,773.8,393.8,0.0822,18356
2017-04-05,0.5038,1.9015,1280.7,866.3,478.2,0.02,19600
2017-04-10,0.4681,1.9312,936.8,706.6,454.3,0.0252,19496
2017-04-15,0.4763,1.9832,1140.1,756.9,462.2,0.0265,19470
2017-04-20,0.5219,2.1204,1052.7,1049.9,445.3,0.0326,19348
2017-04-24,0.5023,1.9278,1183.1,909.9,495.0,0.0569,18862
2017-04-30,0.4927,1.6848,1306.3,662.7,323.1,0.0252,19496
2017-05-05,0.5132,1.8662,1171.9,724.7,421.3,0.0896,18208
2017-05-10,0.4938,1.884,1148.1,877.0,375.5,0.0347,19306
2017-05-16,0.514,1.8788,1197.9,985.2,370.4,0.02,19600
2017-05-21,0.3417,1.7727,1436.9,899.8,425.9,0.0362,19276
2017-05-26,0.4895,1.7852,1067.1,618.5,321.8,0.0625,18750
2017-05-31,0.5215,1.8128,1245.1,659.8,371.6,0.02,19600
2017-06-04,0.385,1.7477,1475.6,757.4,422.1,0.5671,8657
2017-06-10,NaN,NaN,NaN,NaN,NaN,0.8972,0
2017-06-15,0.5113,1.7141,1211.1,821.2,602.8,0.7362,5276
2017-06-21,0.5434,1.9486,1218.9,895.7,406.9,0.7493,5014
2017-06-26,NaN,NaN,NaN,NaN,NaN,0.8647,0
2017-07-02,0.4989,1.7765,1235.8,824.1,420.9,0.6465,7070
2017-07-06,NaN,NaN,NaN,NaN,NaN,0.8066,0
2017-07-11,NaN,NaN,NaN,NaN,NaN,0.9606,0
2017-07-17,0.4336,1.7894,1183.6,722.8,507.7,0.705,5900
2017-07-23,NaN,NaN,NaN,NaN,NaN,0.8337,0
2017-07-29,NaN,NaN,NaN,NaN,NaN,0.8774,0
2017-08-03,NaN,NaN,NaN,NaN,NaN,0.9104,0
2017-08-07,0.4451,1.8837,1438.6,682.0,413.8,0.7685,4630
2017-08-12,NaN,NaN,NaN,NaN,NaN,0.8289,0
2017-08-18,0.4718,2.0377,1025.4,841.9,404.1,0.7277,5446
2017-08-24,0.5285,1.7863,1035.1,773.6,477.1,0.5499,9001
2017-08-29,0.5442,1.8206,1170.8,815.6,377.3,0.6616,6768
2017-09-02,0.5033,1.7861,1195.0,1009.9,388.1,0.7784,4432
2017-09-07,NaN,NaN,NaN,NaN,NaN,0.8448,0
2017-09-12,NaN,NaN,NaN,NaN,NaN,0.8412,0
2017-09-18,0.4937,1.9,1188.1,861.7,533.3,0.7115,5770
2017-09-22,0.4971,1.9451,1428.1,862.3,428.8,0.6334,7332
2017-09-28,NaN,NaN,NaN,NaN,NaN,0.8113,0
2017-10-02,0.4607,1.9533,1096.0,834.5,368.9,0.02,19600
2017-10-06,0.4858,1.8595,1105.9,731.0,444.8,0.02,19600
2017-10-10,0.4808,2.0396,1303.8,813.4,517.2,0.02,19600
2017-10-16,0.4727,1.7543,1245.5,837.5,441.0,0.0368,19264
2017-10-21,0.4684,1.8055,1225.4,683.8,462.1,0.02,19600
2017-10-27,0.5025,1.853,1138.4,985.5,227.5,0.0527,18946
2017-11-01,0.5175,1.7875,1205.4,888.8,543.2,0.0563,18874
2017-11-06,0.4916,1.9564,987.8,715.0,461.5,0.0528,18944
2017-11-11,0.411,1.8213,1352.6,526.2,436.9,0.0717,18566
2017-11-16,0.4412,1.8379,1249.6,690.0,342.5,0.2178,15644
2017-11-20,0.4377,1.9865,1242.6,865.1,425.6,0.0614,18772
2017-11-24,0.5545,1.8325,1433.6,953.1,416.8,0.02,19600
2017-11-30,0.4664,1.813,1414.3,878.6,367.5,0.1271,17458
2017-12-06,0.5066,1.7724,1014.6,756.2,407.5,0.0502,18996
2017-12-12,0.4781,1.8866,1247.8,730.1,499.1,0.062,18760
2017-12-18,0.4223,1.8048,1363.1,842.8,460.6,0.095,18100
2017-12-23,0.4736,1.8246,1208.1,919.7,344.6,0.02,19600
2017-12-28,0.4735,1.8592,1097.7,943.1,526.7,0.0686,18628
2018-01-02,0.4834,1.8829,1042.2,844.1,419.3,0.1577,16846
2018-01-07,0.4209,1.8172,1116.2,634.4,499.3,0.02,19600
2018-01-13,0.5244,1.8269,1102.2,868.1,412.3,0.1228,17544
2018-01-18,0.5578,1.7535,1131.1,706.9,473.7,0.0426,19148
2018-01-22,0.4284,1.8875,1531.4,716.7,461.9,0.0203,19594
2018-01-27,0.4493,1.7893,1296.3,916.5,345.3,0.0949,18102
2018-02-01,0.489,1.9637,1297.2,813.3,405.3,0.1621,16758
2018-02-05,0.5257,1.8441,862.1,689.0,358.3,0.0971,18058
2018-02-10,0.4797,1.7941,1126.0,778.7,340.6,0.0837,18326
2018-02-16,0.448,1.7894,1372.5,859.4,342.2,0.0258,19484
2018-02-20,0.5341,1.8504,978.4,834.9,422.1,0.02,19600
2018-02-24,0.4994,1.8092,1261.9,825.3,462.1,0.2142,15716
2018-03-02,0.4709,1.8383,1261.6,840.5,381.5,0.1498,17004
2018-03-07,0.473,1.765,1094.0,874.9,411.9,0.025,19500
2018-03-12,0.5214,1.7257,1450.3,570.9,527.0,0.146,17080
2018-03-16,0.5443,1.902,890.2,690.0,531.2,0.02,19600
2018-03-22,0.4572,1.9379,1415.9,828.6,394.4,0.0608,18784
2018-03-28,0.4999,1.7445,1111.6,700.3,456.7,0.2111,15777
2018-04-02,0.5023,1.8898,985.1,737.4,398.4,0.1477,17046
2018-04-07,0.4657,1.8484,1327.1,856.0,359.2,0.0239,19522
2018-04-12,0.5233,1.7915,908.1,777.6,329.6,0.0241,19518
2018-04-17,0.5007,1.9357,893.5,540.7,402.3,0.0549,18902
2018-04-22,0.5623,1.9123,1028.4,570.5,342.8,0.0795,18410
2018-04-28,0.4309,2.0743,1139.2,836.2,352.1,0.277,14460
2018-05-03,0.4929,1.9308,1297.7,898.3,390.5,0.0333,19334
2018-05-08,0.4992,1.8744,1200.9,572.7,455.3,0.02,19600
2018-05-14,0.4553,1.7922,1319.8,769.4,412.6,0.1846,16308
2018-05-19,0.5557,2.0556,1095.2,791.0,386.5,0.0206,19588
2018-05-24,0.4823,2.0639,1187.2,850.1,379.4,0.0838,18324
2018-05-29,0.4575,1.7347,1235.2,904.3,448.3,0.052,18960
2018-06-03,0.5258,1.9583,1086.0,945.8,451.6,0.7995,4010
2018-06-07,0.4731,1.9303,1244.6,812.4,426.6,0.4754,10492
2018-06-12,0.4797,1.762,1070.8,950.5,365.7,0.6531,6938
2018-06-17,0.4586,1.7637,1229.3,897.8,387.4,0.7157,5686
2018-06-22,0.3796,1.8293,960.1,685.5,489.5,0.7833,4334
2018-06-27,NaN,NaN,NaN,NaN,NaN,0.9142,0
2018-07-02,0.5528,1.8264,1205.1,770.9,329.7,0.6302,7396
2018-07-07,0.4776,1.9128,1174.5,865.4,426.3,0.7194,5611
2018-07-13,0.4223,1.8353,1248.7,786.5,531.5,0.777,4459
2018-07-18,0.4751,1.8759,1283.5,816.6,435.1,0.4153,11694
2018-07-22,NaN,NaN,NaN,NaN,NaN,0.8454,0
2018-07-28,0.4558,1.6854,1238.6,800.5,478.6,0.7046,5908
2018-08-01,0.4483,1.9165,1395.8,709.4,391.1,0.7488,5024
2018-08-05,0.4802,1.9254,971.5,970.0,383.3,0.5403,9194
2018-08-10,0.5195,1.9904,1398.9,974.7,370.9,0.6954,6092
2018-08-15,0.4415,1.8047,891.6,778.8,411.0,0.7417,5165
2018-08-19,0.398,1.8315,1180.2,919.8,399.1,0.7911,4177
2018-08-23,0.4235,1.6716,1192.3,911.4,221.0,0.4857,10286
2018-08-29,0.5079,1.8814,1202.7,819.6,372.3,0.7689,4621
2018-09-03,0.4286,1.8395,1164.3,800.8,408.1,0.7087,5826
2018-09-09,0.517,2.0074,1202.9,995.2,361.4,0.6818,6364
2018-09-14,0.4536,1.919,1548.0,770.2,282.8,0.5768,8464
2018-09-19,NaN,NaN,NaN,NaN,NaN,0.8407,0
2018-09-24,NaN,NaN,NaN,NaN,NaN,0.9228,0
2018-09-29,0.5488,1.8272,1261.9,795.1,386.8,0.5759,8482
2018-10-04,0.5206,1.7603,1140.8,840.9,497.4,0.103,17940
2018-10-08,0.4363,1.719,1214.4,876.6,375.6,0.167,16660
2018-10-13,0.4722,1.8654,1157.3,845.3,458.6,0.0581,18838
2018-10-17,0.4766,1.8229,1173.8,843.4,441.2,0.0324,19352
2018-10-21,0.4958,1.9297,1363.4,841.7,401.7,0.029,19420
2018-10-26,0.5472,1.9315,1199.3,785.9,451.3,0.02,19600
2018-10-31,0.4199,1.9153,915.2,729.8,354.7,0.0853,18294
2018-11-06,0.4361,1.8157,1391.7,763.4,326.9,0.0483,19034
2018-11-11,0.4619,1.9441,1272.2,733.2,323.5,0.0425,19150
2018-11-15,0.5194,1.864,1158.1,1004.1,422.9,0.1115,17770
