date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-01-04,0.5072,1.9356,1345.1,783.4,568.9,0.093,18140
2016-01-09,0.614,1.7956,1372.6,831.9,543.2,0.02,19600
2016-01-15,0.6303,2.0491,1347.3,753.6,528.3,0.0462,19076
2016-01-20,0.6124,2.0996,1443.1,687.6,595.1,0.101,17980
2016-01-25,0.5873,1.9949,1424.0,645.5,452.4,0.1088,17824
2016-01-29,0.5827,2.209,1324.7,866.9,549.4,0.02,19600
2016-02-03,0.6472,2.1176,1576.3,918.4,519.5,0.0201,19598
2016-02-08,0.5872,1.8018,1511.5,624.2,538.3,0.0551,18898
2016-02-12,0.537,1.9033,1376.0,543.4,434.8,0.1559,16882
2016-02-17,0.6137,2.1647,1448.3,676.7,601.6,0.051,18980
2016-02-22,0.5878,2.1195,1178.6,577.1,617.8,0.02,19600
2016-02-26,0.5749,2.0399,1513.0,700.9,614.4,0.02,19600
2016-03-01,0.547,1.9014,1458.6,780.9,509.1,0.0528,18944
2016-03-05,0.6219,1.8869,1411.1,716.4,531.2,0.1394,17212
2016-03-09,0.557,1.8848,1108.9,696.4,537.1,0.02,19600
2016-03-14,0.5617,2.1781,1352.9,704.6,521.0,0.0495,19010
2016-03-19,0.5284,2.1145,1335.3,724.8,546.6,0.0467,19066
2016-03-24,0.5615,1.9579,1409.4,807.8,462.2,0.0564,18872
2016-03-28,0.631,1.8655,1318.6,731.1,575.0,0.0327,19346
2016-04-01,0.597,1.7855,1417.4,758.7,572.8,0.02,19600
2016-04-06,0.6081,2.1672,1566.9,779.3,472.2,0.02,19600
2016-04-12,0.543,1.8599,1500.7,737.5,557.1,0.02,19600
2016-04-17,0.5766,1.9518,1340.0,676.5,498.4,0.0424,19152
2016-04-21,0.5558,2.1942,1530.0,779.5,580.1,0.1571,16858
2016-04-25,0.6014,1.9486,1376.1,582.5,489.0,0.0415,19170
2016-04-30,0.6109,2.1579,1328.7,575.9,609.7,0.1251,17498
2016-05-05,0.5936,1.964,1331.7,721.5,596.8,0.0373,19254
2016-05-09,0.5758,2.0159,1342.2,782.8,588.6,0.0693,18614
2016-05-14,0.5997,1.9246,1319.2,637.8,630.8,0.02,19600
2016-05-20,0.6077,2.0766,1299.1,837.5,518.8,0.058,18840
2016-05-24,0.6195,2.1679,1404.1,853.5,547.3,0.0451,19098
2016-05-28,0.5658,1.9381,1344.3,904.8,545.1,0.1,18000
2016-06-02,NaN,NaN,NaN,NaN,NaN,0.8092,0
2016-06-07,NaN,NaN,NaN,NaN,NaN,0.8556,0
2016-06-12,0.592,2.079,1487.4,825.9,606.3,0.527,9460
2016-06-17,NaN,NaN,NaN,NaN,NaN,0.9095,0
2016-06-21,NaN,NaN,NaN,NaN,NaN,0.8871,0
2016-06-26,0.6065,1.9125,1552.5,778.6,590.0,0.763,4740
2016-07-01,0.5874,2.0102,1473.7,784.2,526.3,0.554,8919
2016-07-06,0.5297,1.9795,1385.0,832.5,535.8,0.7156,5688
2016-07-11,NaN,NaN,NaN,NaN,NaN,0.8099,0
2016-07-16,0.6128,1.8692,1343.4,762.9,522.2,0.6903,6193
2016-07-21,0.6178,1.9986,1266.4,815.1,527.5,0.647,7060
2016-07-26,0.586,2.1007,1431.1,699.9,514.6,0.7113,5773
2016-07-31,0.5527,2.1338,1290.1,783.4,664.8,0.6697,6606
2016-08-06,0.592,2.0599,1520.8,794.5,631.0,0.7332,5336
2016-08-12,0.6222,1.9085,1504.4,662.2,569.3,0.7247,5506
2016-08-16,0.6329,2.0697,1394.3,786.8,620.2,0.6449,7101
2016-08-21,NaN,NaN,NaN,NaN,NaN,0.9159,0
2016-08-27,0.6543,1.9329,1489.8,726.8,569.8,0.5377,9246
2016-09-01,0.5913,2.0601,1389.1,729.4,503.7,0.7568,4863
2016-09-07,NaN,NaN,NaN,NaN,NaN,0.9114,0
2016-09-13,0.5556,2.1602,1312.4,627.5,538.4,0.6004,7991
2016-09-18,0.6215,2.2681,1406.3,753.5,529.2,0.6217,7565
2016-09-24,0.5513,1.9614,1358.7,571.9,550.8,0.7019,5962
2016-09-28,NaN,NaN,NaN,NaN,NaN,0.8073,0
2016-10-02,0.5792,2.053,1317.3,823.5,524.5,0.0284,19432
2016-10-06,0.5852,2.0653,1390.3,667.0,521.8,0.0656,18688
2016-10-10,0.6169,1.7605,1267.0,675.6,527.0,0.045,19100
2016-10-15,0.5785,2.0437,1290.4,855.2,585.1,0.058,18840
2016-10-19,0.5978,2.0032,1422.3,777.5,597.6,0.1292,17416
2016-10-24,0.6115,1.6603,1439.1,709.9,519.6,0.0569,18862
2016-10-29,0.5917,1.8255,1451.1,629.1,540.3,0.1185,17630
2016-11-04,0.588,2.0283,1472.1,878.8,527.1,0.0285,19430
2016-11-08,0.643,2.1415,1365.0,559.8,565.0,0.16,16800
2016-11-13,0.5521,1.7594,1440.6,608.0,577.7,0.02,19600
2016-11-18,0.5612,1.9077,1335.1,767.4,554.6,0.0663,18674
2016-11-23,0.5625,1.9664,1492.2,664.0,505.7,0.2035,15930
2016-11-28,0.5773,2.1683,1356.1,819.4,634.7,0.1773,16454
2016-12-04,0.6474,2.0873,1358.8,678.5,576.5,0.0766,18468
2016-12-10,0.6046,2.0873,1398.7,867.5,594.6,0.1501,16998
2016-12-15,0.5994,1.9254,1386.0,621.1,529.5,0.0459,19082
2016-12-20,0.5103,1.8863,1570.8,642.0,597.0,0.1845,16310
2016-12-25,0.6232,1.9966,1358.4,700.7,569.2,0.2454,15091
2016-12-30,0.6121,2.0945,1330.1,795.5,469.0,0.1287,17426
2017-01-04,0.6112,2.1216,1309.5,763.4,530.8,0.02,19600
2017-01-09,0.6007,2.136,1538.4,720.5,578.6,0.0993,18014
2017-01-15,0.517,1.908,1393.4,815.6,589.8,0.0656,18688
2017-01-20,0.4966,2.0747,1560.6,705.9,490.9,0.1127,17746
2017-01-25,0.5749,2.0852,1450.6,788.6,639.3,0.0524,18952
2017-01-30,0.6849,1.9053,1478.5,753.2,560.0,0.1294,17412
2017-02-05,0.5996,2.0587,1457.9,747.9,597.0,0.0308,19384
2017-02-09,0.5791,2.1195,1362.0,758.9,543.8,0.1311,17378
2017-02-15,0.5625,2.0885,1473.1,673.6,581.4,0.0759,18482
2017-02-20,0.5731,1.9183,1491.4,783.4,582.9,0.02,19600
2017-02-24,0.661,2.2266,1439.1,682.0,506.9,0.02,19600
2017-02-28,0.5927,1.6294,1391.2,618.4,425.4,0.0919,18162
2017-03-05,0.6084,2.0014,1553.1,626.5,526.0,0.0444,19112
2017-03-11,0.6328,1.7976,1350.5,796.9,598.6,0.0937,18126
2017-03-17,0.5673,2.2338,1441.9,683.6,569.0,0.02,19600
