date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-10-23,-0.1131,0.2459,1496.8,1655.2,1773.2,0.0,20000
2016-10-23,-0.146,0.0,1157.9,1335.5,1528.7,0.0,20000
2016-11-02,-0.1104,0.2435,1434.6,1592.9,1720.3,0.0,20000
2016-11-02,-0.1418,0.0001,1156.0,1332.7,1518.8,0.0,20000
2016-11-12,-0.1069,0.2463,1400.4,1561.3,1670.8,0.0,20000
2016-11-12,-0.1395,0.0,1176.5,1360.1,1538.9,0.0,20000
2016-12-12,-0.1174,0.4043,1300.3,1464.6,1569.8,0.0,20000
2016-12-12,-0.1481,0.0,1117.9,1305.0,1476.6,0.0,20000
2017-02-10,-0.0261,0.0601,5098.6,5260.4,5096.8,0.0,20000
2017-02-10,-0.0391,0.0004,4264.7,4425.1,4342.7,0.0,20000
2017-04-11,-0.0135,0.0,7259.2,7366.9,7063.9,0.0,20000
2017-04-11,-0.0508,0.0,5675.6,5780.8,5637.0,0.0,20000
2017-11-12,-0.1044,0.2577,1501.2,1655.0,1785.4,0.0,20000
2017-11-12,-0.1445,0.0002,1229.1,1401.1,1595.3,0.0,20000
2017-11-22,-0.1523,0.0001,1154.6,1338.3,1547.3,0.0,20000
2017-12-02,-0.131,0.5354,1236.7,1408.0,1547.6,0.0,20000
2017-12-02,-0.1639,0.0,1106.7,1298.1,1501.3,0.0,20000
2017-12-07,0.0205,0.0005,8329.2,8415.6,7932.0,0.0,20000
2017-12-22,0.0075,1.7599,3803.1,3827.2,3606.7,0.0684,20000
2017-12-27,-0.0257,0.3938,4312.5,4440.7,4226.5,0.0,20000
2017-12-27,-0.0485,0.0062,3395.4,3528.7,3470.1,0.0,20000
2018-01-11,-0.0715,0.6351,2251.1,2397.9,2380.4,0.0,20000
2018-01-11,-0.1195,0.0036,1461.2,1644.6,1793.6,0.0,20000
2018-02-10,-0.0142,0.0058,7195.5,7320.6,7286.8,0.0,20000
2018-02-10,-0.0279,0.0,5501.7,5603.6,5636.5,0.0,20000
2018-02-15,0.0084,0.0127,9240.0,9384.5,9057.5,0.0,20000
2018-03-07,-0.0293,0.0113,5949.3,6097.6,5914.7,0.0,20000
2018-03-07,-0.0544,0.0001,4198.4,4340.6,4289.0,0.0,20000
2018-03-27,-0.0588,0.0005,5655.7,5825.3,5755.5,0.0,20000
2018-03-27,-0.0955,0.0,3266.0,3436.4,3513.6,0.0,20000
2018-04-21,-0.0102,0.004,6310.4,6324.3,6137.5,0.1785,20000
2018-06-10,NaN,NaN,NaN,NaN,NaN,0.9994,0
2018-06-10,NaN,NaN,NaN,NaN,NaN,1.0,0
2018-09-18,-0.1159,0.2526,1437.0,1559.6,1752.8,0.0,20000
2018-11-07,-0.1181,0.2236,1355.7,1514.5,1671.1,0.0,20000
2018-11-07,-0.1448,0.0,1186.0,1361.9,1572.7,0.0,20000
2018-11-27,-0.1222,0.4247,1263.3,1425.8,1564.6,0.0,20000
2018-11-27,-0.154,0.0,1128.7,1311.6,1517.3,0.0,20000
2018-12-17,NaN,NaN,NaN,NaN,NaN,0.9998,0
2018-12-17,NaN,NaN,NaN,NaN,NaN,1.0,0
2018-12-22,NaN,NaN,NaN,NaN,NaN,0.9649,0
2018-12-22,NaN,NaN,NaN,NaN,NaN,0.95,0
2018-12-27,NaN,NaN,NaN,NaN,NaN,0.9312,0
2018-12-27,NaN,NaN,NaN,NaN,NaN,0.854,0
2019-01-01,-0.0976,0.3057,1858.7,2032.7,2123.9,0.0,20000
2019-01-01,-0.1451,0.0043,1415.7,1614.0,1798.4,0.0,20000
2019-01-06,NaN,NaN,NaN,NaN,NaN,0.9936,0
2019-01-06,NaN,NaN,NaN,NaN,NaN,0.9736,0
2019-01-11,0.0302,0.094,8078.5,7929.2,7472.8,0.7673,20000
2019-01-11,-0.0219,0.0012,5789.4,5836.4,5736.3,0.4715,20000
2019-01-16,0.0147,0.1252,5778.4,5698.2,5423.0,0.6985,20000
2019-01-16,-0.0528,0.0052,3457.9,3571.6,3616.0,0.0,20000
2019-01-21,NaN,NaN,NaN,NaN,NaN,0.9999,0
2019-01-21,NaN,NaN,NaN,NaN,NaN,0.999,0
2019-01-26,NaN,NaN,NaN,NaN,NaN,0.9228,0
2019-01-26,0.0305,0.0,9241.0,9037.4,8695.7,0.7835,20000
2019-01-31,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-01-31,NaN,NaN,NaN,NaN,NaN,1.0,0
