date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-02-01,0.0186,0.5252,9335.7,9403.7,9116.4,0.0258,20000
2016-03-29,0.0516,0.0,8660.0,8683.2,7805.2,0.1251,20000
2016-05-01,0.0291,0.0003,7453.3,7723.3,6978.6,0.0067,20000
2016-05-18,-0.0294,0.015,5573.4,5919.5,5648.4,0.0,20000
2016-10-25,-0.0924,0.7269,1249.7,1340.1,1656.2,0.3908,20000
2016-10-28,-0.1312,0.8938,1675.5,1782.2,2143.1,0.0097,20000
2016-11-14,-0.0925,2.7692,1196.5,1293.1,1612.0,0.0,20000
2016-11-17,-0.0686,2.847,1010.2,1107.3,1408.4,0.0,20000
2016-12-14,-0.0136,1.7153,3336.5,3374.9,3459.9,0.013,20000
2016-12-27,-0.0719,0.0187,2770.4,2835.8,2956.4,0.0001,20000
2017-03-24,0.0167,0.0053,8960.4,9160.1,8673.0,0.0449,20000
2017-04-13,0.0189,0.0,7407.3,7690.6,7118.4,0.094,20000
2017-04-16,0.0094,0.0,7185.8,7595.5,7029.8,0.0,20000
2017-09-23,-0.1195,2.0734,1081.6,1153.6,1768.8,0.0087,20000
2017-10-28,-0.1072,1.8014,1577.8,1680.8,2031.4,0.1642,20000
2017-10-30,-0.0628,2.4696,1205.0,1328.2,1702.3,0.0,20000
2017-11-02,-0.0875,2.4696,1189.9,1295.2,1612.7,0.0264,20000
2017-11-04,-0.0868,2.5228,1152.4,1266.8,1622.5,0.0,20000
2017-11-07,-0.1285,2.4781,908.9,1059.9,1442.4,0.0,20000
2017-11-22,0.0294,1.1511,6320.1,6297.8,6012.9,0.0,20000
2017-11-24,0.0337,1.381,5656.4,5606.3,5335.1,0.0077,20000
2017-12-07,0.0597,2.015,4560.2,4517.5,4390.6,0.0816,20000
2017-12-17,0.0859,3.5385,6865.6,6769.6,6373.2,0.0,20000
2017-12-29,0.033,1.1336,8221.4,8219.4,7876.6,0.0,20000
2018-01-01,0.0471,1.4918,7874.7,7857.9,7368.5,0.0,20000
2018-01-03,0.0491,1.638,7780.6,7714.4,7216.9,0.0,20000
2018-01-06,0.0244,1.1598,8576.4,8587.3,8375.3,0.0,20000
2018-01-13,0.046,1.5311,7520.7,7491.3,7024.6,0.0238,20000
2018-01-16,0.0395,1.2196,7547.6,7537.8,7113.8,0.0052,20000
2018-01-21,0.032,1.1174,7286.8,7314.6,6935.7,0.0154,20000
2018-02-05,0.0109,0.5142,8391.5,8514.0,8289.1,0.03,20000
2018-02-07,NaN,NaN,NaN,NaN,NaN,1.0,0
2018-03-07,0.039,0.1699,9521.8,9525.1,8844.2,0.0003,20000
2018-03-17,0.0284,0.0639,9394.6,9455.6,8888.6,0.0066,20000
2018-03-19,0.031,0.0385,8794.6,8905.4,8216.5,0.0,20000
2018-03-29,0.0136,0.0082,7280.6,7479.2,6980.3,0.0,20000
2018-04-13,0.0315,0.0,9614.7,9642.2,9009.3,0.0039,20000
2018-05-11,-0.0196,0.0433,5610.7,5844.1,5391.7,0.0,20000
2018-06-02,-0.0261,1.742,2944.2,3186.8,3443.2,0.0,20000
2018-06-07,-0.0729,1.862,2363.6,2567.9,2976.6,0.0,20000
2018-10-20,0.0187,0.2768,6725.1,6789.9,6449.2,0.0201,20000
2018-10-28,0.044,2.2578,3635.9,3687.1,3671.1,0.0,20000
2018-11-07,0.0408,0.7389,7884.0,7831.6,7238.4,0.0011,20000
2018-11-17,0.0394,0.8616,7923.9,7867.3,7317.7,0.0059,20000
2018-11-24,0.0569,1.2706,7201.1,7121.9,6435.0,0.012,20000
2018-12-02,0.0677,2.1422,6555.0,6477.5,5843.6,0.0,20000
2018-12-04,0.0653,1.9554,6386.1,6276.6,5629.0,0.0,20000
2018-12-07,0.0293,1.4727,7043.6,7014.3,6675.9,0.0,20000
2018-12-14,0.0501,1.2861,11035.1,10842.1,10384.6,0.6661,20000
2018-12-17,0.0508,1.276,8219.3,8189.9,7680.9,0.0,20000
2018-12-19,0.0565,1.7494,7904.5,7809.0,7260.8,0.0,20000
2018-12-22,NaN,NaN,NaN,NaN,NaN,0.8039,0
2018-12-24,0.0575,1.6226,7628.8,7563.4,6983.2,0.0,20000
2018-12-27,0.0457,1.2995,7602.1,7620.4,7034.4,0.0,20000
2018-12-29,0.0612,1.7979,7487.2,7404.9,6804.2,0.0,20000
2019-01-01,NaN,NaN,NaN,NaN,NaN,0.9998,0
2019-01-03,0.0457,1.1376,11302.5,11102.1,10712.1,0.7235,20000
2019-01-06,0.0344,0.675,11243.1,11151.6,10771.9,0.4673,20000
2019-01-08,NaN,NaN,NaN,NaN,NaN,0.9356,0
2019-01-11,NaN,NaN,NaN,NaN,NaN,0.8693,0
2019-01-13,NaN,NaN,NaN,NaN,NaN,0.8688,0
2019-01-16,NaN,NaN,NaN,NaN,NaN,0.9999,0
2019-01-21,NaN,NaN,NaN,NaN,NaN,0.9988,0
2019-01-23,NaN,NaN,NaN,NaN,NaN,0.8911,0
2019-01-26,NaN,NaN,NaN,NaN,NaN,0.9976,0
2019-01-28,0.0293,0.7747,9496.8,9468.1,9105.7,0.0327,20000
2019-01-31,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-02,0.023,0.0,11730.2,11698.9,11269.0,0.7112,20000
2019-02-05,NaN,NaN,NaN,NaN,NaN,0.9973,0
2019-02-07,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-10,0.0316,0.046,10484.1,10398.2,9915.5,0.2895,20000
2019-02-12,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-15,0.0221,0.0,10430.6,10390.7,10073.9,0.5929,20000
2019-02-17,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-20,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-02-22,NaN,NaN,NaN,NaN,NaN,0.939,0
2019-02-25,NaN,NaN,NaN,NaN,NaN,0.9999,0
2019-02-27,NaN,NaN,NaN,NaN,NaN,0.8355,0
2019-03-02,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-03-04,NaN,NaN,NaN,NaN,NaN,0.891,0
2019-03-07,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-03-09,0.0283,0.0418,9849.2,9850.2,9346.9,0.0757,20000
2019-03-12,NaN,NaN,NaN,NaN,NaN,0.8702,0
2019-03-14,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-03-17,0.0448,0.0,8751.8,8702.2,8013.1,0.0754,20000
2019-03-19,0.0396,0.0,8361.6,8286.8,7728.8,0.6481,20000
2019-03-22,NaN,NaN,NaN,NaN,NaN,0.8844,0
2019-03-24,NaN,NaN,NaN,NaN,NaN,0.9999,0
2019-03-27,0.0534,0.0,9676.0,9712.1,8686.8,0.0,20000
2019-03-29,NaN,NaN,NaN,NaN,NaN,1.0,0
2019-04-01,0.0095,0.0024,8649.8,8821.1,8472.9,0.0,20000
2019-04-03,0.0349,0.0001,7551.3,7721.9,7029.5,0.0775,20000
2019-04-06,0.0407,0.0002,7644.6,7810.7,7077.5,0.0221,20000
2019-04-08,NaN,NaN,NaN,NaN,NaN,1.0,0
