date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2016-10-03,-8.745,-16.8332,-7.8974,DESCENDING,121
2016-10-15,-8.7666,-15.5497,-7.3547,DESCENDING,121
2016-10-27,-8.1929,-14.3903,-6.4645,DESCENDING,121
2016-11-08,-8.189,-14.0287,-6.3394,DESCENDING,121
2016-11-20,-7.7417,-13.7892,-6.0926,DESCENDING,121
2016-12-02,-7.64,-13.5797,-6.0764,DESCENDING,121
2016-12-14,-7.3625,-13.412,-5.9758,DESCENDING,121
2016-12-26,-7.3671,-13.38,-5.9672,DESCENDING,121
2017-01-07,-7.4535,-13.5109,-6.0913,DESCENDING,121
2017-01-19,-7.1633,-13.233,-5.8632,DESCENDING,121
2017-02-04,-7.046,-13.2145,-5.4773,ASCENDING,12
2017-02-12,-7.1167,-13.2996,-5.957,DESCENDING,121
2017-02-16,-6.6772,-12.7308,-5.0878,ASCENDING,12
2017-02-24,-7.0463,-13.148,-5.9941,DESCENDING,121
2017-02-28,-6.9891,-12.82,-5.1901,ASCENDING,12
2017-03-08,-7.0319,-13.0648,-5.8045,DESCENDING,121
2017-03-12,-7.0382,-13.1002,-5.4663,ASCENDING,12
2017-03-20,-7.3171,-13.5196,-6.1066,DESCENDING,121
2017-03-24,-7.1871,-13.3473,-5.6095,ASCENDING,12
2017-04-01,-7.8834,-13.8956,-6.5472,DESCENDING,121
2017-04-05,-7.9089,-14.5207,-6.2161,ASCENDING,12
2017-04-13,-7.9001,-13.8146,-6.3628,DESCENDING,121
2017-04-17,-7.7576,-15.0886,-6.2018,ASCENDING,12
2017-04-25,-8.1424,-14.6844,-6.6761,DESCENDING,121
2017-04-29,-7.658,-14.626,-6.1251,ASCENDING,12
2017-05-07,-8.1745,-14.5359,-6.6357,DESCENDING,121
2017-05-11,-8.3499,-15.9839,-6.6214,ASCENDING,12
2017-05-19,-9.0581,-15.8064,-7.0581,DESCENDING,121
2017-05-23,-8.3492,-15.371,-6.7677,ASCENDING,12
2017-05-31,-8.8935,-15.6472,-6.9437,DESCENDING,121
2017-06-04,-8.168,-15.1964,-6.7684,ASCENDING,12
2017-06-12,-9.2081,-16.1985,-7.6614,DESCENDING,121
2017-06-24,-9.2963,-17.3373,-7.9468,DESCENDING,121
2017-06-28,-7.8364,-16.5608,-6.5639,ASCENDING,12
2017-07-06,-8.6257,-17.154,-7.6447,DESCENDING,121
2017-07-10,-7.7497,-16.4428,-6.7611,ASCENDING,12
2017-07-22,-7.7569,-16.5637,-6.5157,ASCENDING,12
2017-07-30,-10.3672,-19.145,-10.0454,DESCENDING,121
2017-08-03,-8.0312,-16.5897,-6.5904,ASCENDING,12
2017-08-11,-8.5405,-16.9248,-7.6004,DESCENDING,121
2017-08-15,-8.0951,-16.524,-6.8252,ASCENDING,12
2017-08-23,-8.8537,-17.1007,-8.2692,DESCENDING,121
2017-08-27,-8.313,-17.1262,-7.1044,ASCENDING,12
2017-09-04,-8.7948,-17.1302,-7.8606,DESCENDING,121
2017-09-08,-8.5514,-16.0977,-6.9909,ASCENDING,12
2017-09-16,-9.3018,-16.4674,-7.8673,DESCENDING,121
2017-09-20,-8.0621,-16.8804,-6.8681,ASCENDING,12
2017-09-28,-9.368,-16.7735,-7.7521,DESCENDING,121
2017-10-02,-8.6824,-16.6911,-7.0494,ASCENDING,12
2017-10-10,-8.7697,-15.5129,-6.9866,DESCENDING,121
2017-10-14,-8.6314,-15.8221,-6.831,ASCENDING,12
2017-10-22,-8.4902,-14.9399,-6.7759,DESCENDING,121
2017-10-26,-8.5592,-14.8544,-6.3869,ASCENDING,12
2017-11-03,-8.2598,-14.4761,-6.438,DESCENDING,121
2017-11-07,-8.3804,-14.7775,-6.2276,ASCENDING,12
2017-11-15,-8.0033,-13.9898,-6.1712,DESCENDING,121
