date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2016-02-29,-5.9735,-14.6634,-5.677,DESCENDING,107
2016-05-22,-16.8617,-26.033,-16.0131,ASCENDING,100
2016-09-27,-10.4023,-19.3886,-9.5029,DESCENDING,34
2016-10-02,-8.1881,-16.7404,-7.0259,DESCENDING,107
2016-10-09,-10.4264,-19.3087,-9.4617,DESCENDING,34
2016-10-14,-8.3448,-16.9458,-7.1291,DESCENDING,107
2016-10-21,-10.4092,-19.1668,-9.577,DESCENDING,34
2016-10-26,-8.499,-16.8312,-7.1751,DESCENDING,107
2016-11-02,-10.3163,-19.0082,-9.2827,DESCENDING,34
2016-11-07,-8.0466,-16.7481,-6.9991,DESCENDING,107
2016-11-14,-9.8511,-18.7764,-8.937,DESCENDING,34
2016-11-19,-8.1769,-16.6541,-6.9559,DESCENDING,107
2016-11-26,-10.0774,-19.1861,-9.6185,DESCENDING,34
2016-12-01,-8.6435,-17.2609,-7.4777,DESCENDING,107
2016-12-08,-10.5863,-19.406,-9.5284,DESCENDING,34
2016-12-13,-8.5405,-17.2914,-7.4091,DESCENDING,107
2016-12-20,-10.5097,-19.3235,-9.4793,DESCENDING,34
2016-12-25,-8.2872,-16.9963,-7.3105,DESCENDING,107
2017-01-01,-10.3577,-19.243,-9.4041,DESCENDING,34
2017-01-06,-8.4821,-16.8148,-7.5877,DESCENDING,107
2017-01-13,-11.2639,-17.7582,-10.6016,DESCENDING,34
2017-01-18,-8.7475,-16.2036,-8.0587,DESCENDING,107
2017-01-25,-11.3258,-17.3857,-10.7028,DESCENDING,34
2017-01-30,-9.0045,-15.4876,-8.3777,DESCENDING,107
2017-02-05,-13.1015,-17.9359,-11.1141,ASCENDING,27
2017-02-06,-11.8065,-16.8645,-11.0271,DESCENDING,34
2017-02-10,-15.3452,-19.9137,-13.5745,ASCENDING,100
2017-02-11,-8.9002,-15.0243,-8.2202,DESCENDING,107
2017-02-17,-14.6922,-19.8642,-11.6342,ASCENDING,27
2017-02-18,-11.8816,-17.3747,-11.092,DESCENDING,34
2017-02-22,-15.7221,-20.434,-13.7737,ASCENDING,100
2017-02-23,-8.9214,-14.9386,-8.2732,DESCENDING,107
2017-03-01,-13.0863,-18.1965,-10.9708,ASCENDING,27
2017-03-02,-11.5483,-16.9496,-10.7916,DESCENDING,34
2017-03-06,-15.1545,-19.9304,-13.5079,ASCENDING,100
2017-03-13,-13.0544,-17.7937,-10.9348,ASCENDING,27
2017-03-14,-11.6233,-16.4234,-10.836,DESCENDING,34
2017-03-18,-15.4528,-21.9416,-13.7938,ASCENDING,100
2017-03-19,-8.3036,-15.0333,-7.7504,DESCENDING,107
2017-03-25,-17.3633,-24.5858,-13.799,ASCENDING,27
2017-03-26,-12.594,-20.4187,-11.243,DESCENDING,34
2017-03-30,-21.5668,-27.9855,-18.8637,ASCENDING,100
2017-03-31,-12.0911,-20.9415,-10.4484,DESCENDING,107
2017-04-06,-16.3153,-23.6974,-13.383,ASCENDING,27
2017-04-07,-15.095,-22.6164,-13.3655,DESCENDING,34
2017-04-11,-18.2844,-25.8454,-16.1424,ASCENDING,100
2017-04-12,-9.187,-18.8949,-8.517,DESCENDING,107
2017-04-18,-19.2594,-28.0335,-16.4796,ASCENDING,27
2017-04-19,-18.0129,-27.0514,-16.6428,DESCENDING,34
