date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-01-04,0.3972,1.8074,1117.7,854.3,422.6,0.093,18140
2016-01-09,0.504,1.7149,1158.9,914.9,391.9,0.02,19600
2016-01-15,0.5203,1.8824,1120.9,817.0,374.0,0.0462,19076
2016-01-20,0.5024,1.9158,1264.6,734.5,454.1,0.101,17980
2016-01-25,0.4773,1.8466,1236.0,681.9,282.9,0.1088,17824
2016-01-29,0.4727,1.9881,1087.1,958.6,399.3,0.02,19600
2016-02-03,0.5372,1.9277,1464.4,1022.9,363.4,0.0201,19598
2016-02-08,0.4772,1.719,1367.3,655.3,385.9,0.0551,18898
2016-02-12,0.427,1.7861,1164.0,554.3,261.7,0.1559,16882
2016-02-17,0.5037,1.9588,1272.4,720.9,461.9,0.051,18980
2016-02-22,0.4778,1.929,867.9,596.4,481.3,0.02,19600
2016-02-26,0.4649,1.8764,1369.6,751.1,477.3,0.02,19600
2016-03-01,0.437,1.7848,1287.9,851.1,350.9,0.0528,18944
2016-03-05,0.5119,1.7753,1216.7,770.5,377.5,0.1394,17212
2016-03-09,0.447,1.7739,763.3,745.4,384.6,0.02,19600
2016-03-14,0.4517,1.9677,1129.4,755.8,365.2,0.0495,19010
2016-03-19,0.4184,1.9256,1103.0,781.0,395.9,0.0467,19066
2016-03-24,0.4515,1.8222,1214.1,884.8,294.7,0.0564,18872
2016-03-28,0.521,1.7611,1078.0,788.8,430.0,0.0327,19346
2016-04-01,0.487,1.7083,1226.1,823.4,427.4,0.02,19600
2016-04-06,0.4981,1.9605,1450.4,849.1,306.6,0.02,19600
2016-04-12,0.433,1.7574,1351.1,796.9,408.5,0.02,19600
2016-04-17,0.4666,1.8181,1110.0,720.6,338.1,0.0424,19152
2016-04-21,0.4458,1.9783,1395.0,849.3,436.1,0.1571,16858
2016-04-25,0.4914,1.816,1164.2,603.2,326.7,0.0415,19170
2016-04-30,0.5009,1.9543,1093.1,594.9,471.6,0.1251,17498
2016-05-05,0.4836,1.8262,1097.6,776.8,456.2,0.0373,19254
2016-05-09,0.4658,1.8605,1113.4,853.5,446.3,0.0693,18614
2016-05-14,0.4897,1.8002,1078.9,672.3,496.9,0.02,19600
2016-05-20,0.4977,1.9006,1048.6,921.9,362.5,0.058,18840
2016-05-24,0.5095,1.9609,1206.2,941.9,396.7,0.0451,19098
2016-05-28,0.4558,1.8091,1116.5,1006.0,394.1,0.1,18000
2016-06-02,NaN,NaN,NaN,NaN,NaN,0.8092,0
2016-06-07,NaN,NaN,NaN,NaN,NaN,0.8556,0
2016-06-12,0.482,1.9022,1331.2,907.3,467.6,0.527,9460
2016-06-17,NaN,NaN,NaN,NaN,NaN,0.9095,0
2016-06-21,NaN,NaN,NaN,NaN,NaN,0.8871,0
2016-06-26,0.4965,1.7922,1428.7,848.2,448.0,0.763,4740
2016-07-01,0.4774,1.8568,1310.6,855.3,371.6,0.554,8919
2016-07-06,0.4197,1.8365,1177.5,915.6,383.0,0.7156,5688
2016-07-11,NaN,NaN,NaN,NaN,NaN,0.8099,0
2016-07-16,0.5028,1.7636,1115.2,828.7,366.6,0.6903,6193
2016-07-21,0.5078,1.8491,999.6,893.9,373.0,0.647,7060
2016-07-26,0.476,1.9165,1246.7,749.8,357.5,0.7113,5773
2016-07-31,0.4427,1.9384,1035.1,854.3,537.8,0.6697,6606
2016-08-06,0.482,1.8896,1381.3,868.1,497.2,0.7332,5336
2016-08-12,0.5122,1.7896,1356.6,702.7,423.2,0.7247,5506
2016-08-16,0.5229,1.8961,1191.5,858.5,484.3,0.6449,7101
2016-08-21,NaN,NaN,NaN,NaN,NaN,0.9159,0
2016-08-27,0.5443,1.8057,1334.8,783.5,423.7,0.5377,9246
2016-09-01,0.4813,1.8897,1183.7,786.7,344.4,0.7568,4863
2016-09-07,NaN,NaN,NaN,NaN,NaN,0.9114,0
2016-09-13,0.4456,1.9558,1068.5,659.3,386.1,0.6004,7991
2016-09-18,0.5115,2.0271,1209.5,816.9,375.1,0.6217,7565
2016-09-24,0.4413,1.8245,1138.1,589.9,401.0,0.7019,5962
2016-09-28,NaN,NaN,NaN,NaN,NaN,0.8073,0
2016-10-02,0.4692,1.885,1076.0,904.4,369.4,0.0284,19432
2016-10-06,0.4752,1.8931,1185.5,708.7,366.1,0.0656,18688
2016-10-10,0.5069,1.6917,1000.5,719.5,372.4,0.045,19100
2016-10-15,0.4685,1.8788,1035.6,944.0,442.1,0.058,18840
2016-10-19,0.4878,1.8521,1233.4,846.9,457.1,0.1292,17416
2016-10-24,0.5015,1.6256,1258.7,762.3,363.5,0.0569,18862
2016-10-29,0.4817,1.7347,1276.7,661.4,388.4,0.1185,17630
2016-11-04,0.478,1.8687,1308.2,973.5,372.5,0.0285,19430
2016-11-08,0.533,1.9435,1147.5,574.8,418.0,0.16,16800
2016-11-13,0.4421,1.6911,1260.8,635.0,433.2,0.02,19600
2016-11-18,0.4512,1.789,1102.6,834.2,405.5,0.0663,18674
2016-11-23,0.4525,1.8278,1338.2,705.0,346.9,0.2035,15930
2016-11-28,0.4673,1.9612,1134.2,899.2,501.7,0.1773,16454
2016-12-04,0.5374,1.9077,1138.2,723.1,431.8,0.0766,18468
2016-12-10,0.4946,1.9077,1198.1,959.3,453.5,0.1501,16998
2016-12-15,0.4894,1.8007,1179.0,651.4,375.3,0.0459,19082
2016-12-20,0.4003,1.7749,1456.1,677.5,456.3,0.1845,16310
2016-12-25,0.5132,1.8477,1137.6,750.9,423.0,0.2454,15091
2016-12-30,0.5021,1.9124,1095.1,869.4,302.8,0.1287,17426
2017-01-04,0.5012,1.9304,1064.3,829.3,376.9,0.02,19600
2017-01-09,0.4907,1.9398,1407.6,775.6,434.3,0.0993,18014
2017-01-15,0.407,1.7892,1190.1,894.4,447.8,0.0656,18688
2017-01-20,0.3866,1.8994,1440.9,757.4,329.1,0.1127,17746
2017-01-25,0.4649,1.9063,1276.0,860.7,507.2,0.0524,18952
2017-01-30,0.5749,1.7874,1317.7,816.5,412.0,0.1294,17412
2017-02-05,0.4896,1.8888,1286.8,809.9,456.4,0.0308,19384
2017-02-09,0.4691,1.929,1143.0,823.7,392.5,0.1311,17378
2017-02-15,0.4525,1.9085,1309.6,717.0,437.7,0.0759,18482
2017-02-20,0.4631,1.796,1337.2,854.2,439.5,0.02,19600
2017-02-24,0.551,1.9997,1258.7,727.5,348.3,0.02,19600
2017-02-28,0.4827,1.6051,1186.8,648.0,250.5,0.0919,18162
2017-03-05,0.4984,1.8509,1429.7,658.1,371.2,0.0444,19112
2017-03-11,0.5228,1.7163,1125.8,871.2,458.3,0.0937,18126
2017-03-17,0.4573,2.0045,1262.9,729.5,422.8,0.02,19600
2017-03-22,0.5167,1.7562,1198.0,923.1,347.0,0.0517,18966
2017-03-27,0.4932,1.7394,1555.0,668.9,341.6,0.0219,19562
2017-04-01,0.4667,1.8386,1024.0,898.3,474.7,0.0644,18712
2017-04-05,0.5025,2.0068,1235.9,670.0,360.5,0.213,15740
2017-04-11,0.4516,1.716,1236.6,740.0,407.7,0.1353,17294
2017-04-16,0.5495,1.8459,1157.9,974.4,394.3,0.1157,17686
2017-04-20,0.4254,1.7735,1159.3,833.9,312.8,0.0593,18814
2017-04-25,0.4675,1.9924,1089.5,797.9,340.1,0.02,19600
2017-05-01,0.4971,1.8339,908.2,817.0,336.8,0.0238,19524
2017-05-05,0.5363,1.8726,844.6,701.0,481.1,0.0263,19474
2017-05-10,0.4454,2.0897,1407.4,836.9,351.5,0.0424,19152
2017-05-16,0.5598,1.7101,1150.6,647.1,435.1,0.1066,17868
2017-05-20,0.457,1.8762,1232.1,917.9,402.3,0.1188,17624
2017-05-25,0.5014,1.7575,1251.4,818.0,409.4,0.1476,17048
2017-05-30,0.4502,1.8601,955.6,697.5,477.0,0.1301,17398
2017-06-04,NaN,NaN,NaN,NaN,NaN,0.8182,0
2017-06-09,NaN,NaN,NaN,NaN,NaN,0.8489,0
2017-06-14,NaN,NaN,NaN,NaN,NaN,0.8375,0
2017-06-19,NaN,NaN,NaN,NaN,NaN,0.8908,0
2017-06-25,0.4769,1.9158,1426.1,807.1,401.3,0.7466,5067
2017-06-29,0.4262,1.8911,1294.8,826.6,420.6,0.6067,7866
2017-07-04,NaN,NaN,NaN,NaN,NaN,0.8612,0
2017-07-09,0.4867,1.9394,1181.1,803.1,442.2,0.5141,9718
2017-07-13,NaN,NaN,NaN,NaN,NaN,0.8198,0
2017-07-19,NaN,NaN,NaN,NaN,NaN,0.8924,0
2017-07-24,NaN,NaN,NaN,NaN,NaN,0.9435,0
2017-07-29,0.4814,1.977,979.0,718.0,398.4,0.7236,5528
2017-08-04,0.4574,1.8805,1290.6,753.6,465.9,0.7655,4690
2017-08-10,NaN,NaN,NaN,NaN,NaN,0.9519,0
2017-08-15,NaN,NaN,NaN,NaN,NaN,0.8969,0
2017-08-20,0.4581,1.8451,1069.3,746.6,443.6,0.7579,4842
2017-08-25,0.436,1.8398,1188.2,830.4,318.5,0.4984,10032
2017-08-30,0.4065,1.8594,1100.6,795.8,423.3,0.612,7760
2017-09-05,NaN,NaN,NaN,NaN,NaN,0.8568,0
2017-09-10,0.4678,1.8793,1169.4,942.6,336.0,0.59,8200
2017-09-15,0.5517,1.8656,1161.0,791.2,476.2,0.4898,10204
2017-09-19,0.4697,1.7998,1380.2,849.8,457.1,0.6069,7862
2017-09-24,0.4566,1.995,1311.8,927.2,403.3,0.7054,5891
2017-09-30,0.5399,2.003,1346.2,805.3,379.9,0.6797,6406
2017-10-05,0.4211,2.0448,1174.1,808.6,398.5,0.0696,18608
2017-10-10,0.5195,1.8456,1056.3,725.9,472.8,0.0476,19048
2017-10-15,0.4632,1.8364,1099.9,886.3,481.4,0.02,19600
2017-10-19,0.4348,1.7936,1542.5,772.1,404.9,0.0242,19516
2017-10-25,0.4647,2.0012,1197.4,809.3,402.1,0.02,19600
2017-10-29,0.547,1.8467,1413.4,532.6,429.5,0.034,19320
2017-11-03,0.5075,2.0184,1319.9,886.2,454.6,0.0381,19238
2017-11-08,0.4736,1.7385,1103.7,935.7,390.6,0.0544,18912
2017-11-13,0.5542,1.8139,1127.3,823.3,434.1,0.02,19600
2017-11-17,0.5283,1.9138,1137.4,732.2,435.0,0.108,17840
2017-11-22,0.5018,1.7002,1282.7,754.7,419.5,0.1955,16090
2017-11-28,0.4531,1.7514,1264.5,847.0,483.2,0.1172,17656
2017-12-03,0.4961,1.874,1294.9,750.1,409.3,0.205,15900
2017-12-08,0.4984,1.8204,1080.1,764.9,427.9,0.214,15720
2017-12-13,0.411,1.7342,1267.4,810.0,393.3,0.0822,18356
2017-12-18,0.5074,1.9441,1346.2,887.4,432.9,0.02,19600
2017-12-23,0.5315,2.0348,1106.9,842.6,325.7,0.02,19600
2017-12-29,0.5482,1.8469,1061.7,708.7,351.9,0.0561,18878
2018-01-02,0.456,1.7934,1011.7,655.1,448.8,0.02,19600
2018-01-08,0.4968,1.8986,1011.5,795.4,346.5,0.0307,19386
2018-01-14,0.4314,1.7464,1416.0,620.5,457.1,0.1845,16310
2018-01-19,0.4969,1.8899,1110.1,904.8,409.0,0.0828,18344
2018-01-24,0.4654,1.9153,1334.9,703.2,445.5,0.0811,18378
2018-01-30,0.4508,1.725,1139.2,929.8,360.5,0.02,19600
2018-02-04,0.4979,1.9025,1361.9,824.8,492.9,0.02,19600
2018-02-09,0.4548,1.7067,1099.9,894.8,393.7,0.0892,18216
2018-02-15,0.5545,1.6997,1567.9,794.5,381.3,0.1979,16042
2018-02-20,0.4579,1.8528,1122.5,806.6,410.5,0.02,19600
2018-02-25,0.5058,1.9868,1117.8,828.3,466.4,0.1044,17912
2018-03-03,0.4275,1.9381,1177.4,738.6,370.6,0.02,19600
2018-03-09,0.4864,1.8336,1183.3,769.3,446.6,0.0701,18598
2018-03-14,0.4559,1.8654,1191.1,1005.5,400.2,0.0519,18962
2018-03-18,0.4847,2.002,1212.2,745.4,365.4,0.2064,15872
2018-03-23,0.4674,1.8838,1264.9,797.1,488.4,0.02,19600
2018-03-27,0.5021,1.7558,1449.9,825.6,352.2,0.069,18620
2018-04-01,0.4641,1.845,1232.8,676.7,319.4,0.0661,18678
2018-04-06,0.4756,1.8774,1021.1,941.9,406.7,0.0855,18290
2018-04-12,0.4553,1.8359,1348.4,643.9,512.9,0.02,19600
2018-04-17,0.5386,1.7514,1164.7,895.1,446.1,0.0666,18668
2018-04-22,0.45,1.845,1349.3,970.4,418.6,0.1951,16097
2018-04-27,0.4879,1.8488,1192.2,775.5,543.4,0.0254,19492
2018-05-02,0.4993,1.8591,1358.9,730.8,369.9,0.1169,17662
2018-05-07,0.5161,1.9404,1320.5,881.8,398.7,0.1428,17144
2018-05-12,0.4985,1.6905,938.3,768.4,301.5,0.0337,19326
2018-05-17,0.4638,1.8716,1157.2,777.3,383.1,0.0228,19544
2018-05-22,0.5054,1.9359,1141.3,771.2,389.8,0.039,19220
2018-05-26,0.5248,1.8341,1067.7,821.1,427.7,0.1215,17570
2018-05-31,0.557,1.8266,1135.6,944.8,359.4,0.203,15939
2018-06-05,0.4533,1.7807,1163.6,833.1,425.7,0.6954,6092
2018-06-10,NaN,NaN,NaN,NaN,NaN,0.8417,0
