date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2016-01-04,-13.1836,-14.1804,-10.9848,DESCENDING,9
2016-01-11,-13.4525,-15.0183,-11.3357,ASCENDING,136
2016-01-17,-13.4223,-20.5689,-11.3976,ASCENDING,37
2016-01-22,-13.7752,-14.243,-10.7251,DESCENDING,115
2016-01-27,-13.5497,-16.3429,-10.5895,ASCENDING,132
2016-02-02,-14.536,-12.3286,-11.4165,ASCENDING,76
2016-02-09,-13.8275,-15.1286,-11.0598,ASCENDING,156
2016-02-16,-13.808,-18.6682,-10.7325,DESCENDING,17
2016-02-22,-13.1441,-13.3582,-11.2594,ASCENDING,56
2016-02-28,-13.2549,-14.6342,-10.9985,ASCENDING,65
2016-03-05,-13.5088,-15.9784,-11.35,DESCENDING,76
2016-03-11,-14.0575,-18.4671,-10.5676,DESCENDING,173
2016-03-17,-13.5331,-19.7661,-11.2448,ASCENDING,5
2016-03-23,-14.0347,-15.4025,-10.611,ASCENDING,152
2016-03-29,-14.4906,-20.6374,-10.6092,ASCENDING,102
2016-04-04,-13.7486,-15.6763,-10.3013,DESCENDING,23
2016-04-09,-12.9893,-17.4763,-10.0797,ASCENDING,148
2016-04-15,-12.833,-13.2997,-10.6921,DESCENDING,96
2016-04-20,-13.0711,-13.6919,-10.1693,DESCENDING,119
2016-04-27,-14.0836,-23.1401,-10.4085,ASCENDING,66
2016-05-03,-13.6523,-11.2089,-10.7629,DESCENDING,47
2016-05-09,-12.7762,-18.4213,-11.6094,ASCENDING,167
2016-05-15,-13.3248,-16.9003,-10.6861,DESCENDING,117
2016-05-21,-13.4708,-14.8369,-10.7625,DESCENDING,127
2016-05-28,-13.7466,-18.1043,-10.8623,DESCENDING,124
2016-06-02,-13.6992,-17.9094,-10.6464,DESCENDING,158
2016-06-08,-13.3246,-19.3857,-11.2041,DESCENDING,94
2016-06-13,-12.7364,-16.2452,-11.0492,DESCENDING,58
2016-06-25,-14.0668,-13.3465,-10.6219,ASCENDING,31
2016-07-02,-13.7335,-10.3802,-11.4418,ASCENDING,76
2016-07-15,-13.4175,-17.1072,-11.5206,DESCENDING,74
2016-07-21,-13.9112,-17.7473,-10.6413,DESCENDING,76
2016-07-27,-13.4799,-14.6976,-10.9458,ASCENDING,41
2016-08-01,-12.9909,-23.603,-10.9407,DESCENDING,144
2016-08-07,-13.6693,-23.64,-11.7874,DESCENDING,144
2016-08-13,-13.9335,-21.0826,-10.7612,DESCENDING,117
2016-08-19,-14.439,-15.988,-10.5661,ASCENDING,163
2016-08-25,-13.921,-19.706,-10.4595,DESCENDING,27
2016-08-30,-14.6239,-19.9012,-11.1127,ASCENDING,40
