date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2017-02-11,-13.3224,-21.5384,-12.3051,ASCENDING,114
2017-02-19,-13.8119,-22.2666,-13.3953,DESCENDING,48
2017-02-23,-13.2382,-21.1312,-12.2271,ASCENDING,114
2017-03-03,-13.8629,-22.383,-13.4537,DESCENDING,48
2017-03-07,-13.3274,-21.2596,-12.302,ASCENDING,114
2017-03-19,-13.2538,-21.3628,-12.2272,ASCENDING,114
2017-03-27,-13.5225,-21.8848,-13.1491,DESCENDING,48
2017-03-31,-12.9725,-20.8645,-11.9651,ASCENDING,114
2017-04-08,-13.3324,-21.486,-12.8858,DESCENDING,48
2017-04-20,-13.1999,-21.4879,-12.7504,DESCENDING,48
2017-04-24,-13.0732,-21.8403,-11.9587,ASCENDING,114
2017-05-02,-13.3225,-21.7756,-12.9096,DESCENDING,48
2017-05-06,-12.8845,-20.9467,-11.8582,ASCENDING,114
2017-05-14,-10.4682,-19.77,-10.1704,DESCENDING,48
2017-05-18,-12.7806,-21.2771,-11.7625,ASCENDING,114
2017-05-26,-9.9994,-19.3633,-9.7541,DESCENDING,48
2017-05-30,-10.9043,-20.0158,-9.8501,ASCENDING,114
2017-06-07,-12.6547,-21.1374,-12.3821,DESCENDING,48
2017-06-11,-12.4965,-20.4906,-11.4534,ASCENDING,114
2017-06-19,-9.8058,-18.8901,-9.5934,DESCENDING,48
2017-06-23,-12.286,-20.768,-11.3982,ASCENDING,114
2017-07-01,-10.5215,-19.3138,-10.1727,DESCENDING,48
2017-07-05,-10.9355,-19.3608,-9.8817,ASCENDING,114
2017-07-17,-12.1162,-19.7349,-11.23,ASCENDING,114
2017-07-25,-10.9765,-18.7646,-10.744,DESCENDING,48
2017-07-29,-10.6398,-18.4372,-9.617,ASCENDING,114
2017-08-06,-11.1828,-18.7615,-10.9711,DESCENDING,48
2017-08-10,-10.559,-18.286,-9.5637,ASCENDING,114
2017-08-18,-10.174,-17.6276,-10.0521,DESCENDING,48
2017-08-22,-10.7639,-18.3964,-9.7559,ASCENDING,114
2017-09-03,-10.6425,-18.2499,-9.5383,ASCENDING,114
2017-09-11,-12.5855,-19.9701,-12.5442,DESCENDING,48
2017-09-15,-12.5638,-19.7513,-11.7122,ASCENDING,114
2017-09-23,-13.0177,-20.6805,-12.7062,DESCENDING,48
2017-09-27,-13.0306,-20.5298,-12.0553,ASCENDING,114
2017-10-05,-13.5011,-21.4699,-13.1887,DESCENDING,48
2017-10-09,-13.2476,-21.0281,-12.3003,ASCENDING,114
2017-10-17,-13.848,-22.3408,-13.4805,DESCENDING,48
2017-10-21,-13.2202,-21.4634,-12.2266,ASCENDING,114
2017-10-29,-13.7715,-22.3482,-13.3679,DESCENDING,48
2017-11-02,-13.5033,-21.7751,-12.4949,ASCENDING,114
2017-11-10,-13.8406,-22.6459,-13.4723,DESCENDING,48
2017-11-26,-13.4437,-21.6483,-12.5506,ASCENDING,114
2017-12-04,-13.4737,-22.0096,-13.4229,DESCENDING,48
2017-12-08,-13.1814,-21.1148,-12.3796,ASCENDING,114
2017-12-16,-13.4698,-22.2359,-13.5239,DESCENDING,48
2017-12-20,-13.2292,-21.3982,-12.4207,ASCENDING,114
2017-12-28,-13.4954,-22.0831,-13.4791,DESCENDING,48
2018-01-01,-13.1431,-21.3248,-12.3114,ASCENDING,114
2018-01-09,-13.5549,-22.0882,-13.4983,DESCENDING,48
2018-01-13,-13.2192,-21.276,-12.4031,ASCENDING,114
2018-01-21,-13.5581,-21.7996,-13.3857,DESCENDING,48
2018-01-25,-13.3905,-21.588,-12.5457,ASCENDING,114
2018-02-02,-13.5917,-21.929,-13.4188,DESCENDING,48
